customerID,MonthlyCharges,tenure,Contract,Churn,value_segment,risk_segment,rule_segment,cluster
7892-QVYKW,85.6,23,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
8648-PFRMP,46.35,14,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
1821-BUCWY,55.65,30,Two year,0,Mid value,Low risk,Mid value / Low risk,1
5726-CVNYA,19.85,8,Two year,0,Low value,Low risk,Low value / Low risk,0
0106-GHRQR,71.4,16,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
2675-DHUTR,98.9,58,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
3811-VBYBZ,99.8,7,Month-to-month,1,High value,High risk,High value / High risk,1
2446-BEGGB,98.25,6,Month-to-month,1,High value,High risk,High value / High risk,1
8146-QQKZH,81.85,71,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8710-YGLWG,44.9,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
4188-FRABG,103.05,57,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
0761-AETCS,19.3,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
8204-TIFGJ,20.3,23,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
1898-JSNDC,58.6,39,One year,0,Mid value,Low risk,Mid value / Low risk,1
9079-LWTFD,100.75,47,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
4895-TMWIR,19.95,11,Month-to-month,1,Low value,High risk,Low value / High risk,0
9626-VFRGG,88.5,41,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2710-WYVXG,71.1,3,Two year,0,Mid value,Low risk,Mid value / Low risk,1
5832-TRLPB,75.35,29,One year,0,Mid value,Low risk,Mid value / Low risk,2
1090-PYKCI,105.1,69,One year,0,High value,Low risk,High value / Low risk,2
4510-PYUSH,57.15,38,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
4652-NNHNY,73.85,16,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
9027-TMATR,78.8,43,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8124-NZVGJ,49.25,6,One year,0,Low value,Low risk,Low value / Low risk,1
2809-ILCYT,26.8,25,One year,0,Low value,Low risk,Low value / Low risk,0
9985-MWVIX,70.15,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5439-WIKXB,94.55,41,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
3932-IJWDZ,103.65,45,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2135-DQWAQ,85.3,5,Month-to-month,0,High value,High risk,High value / High risk,1
1950-KSVVJ,113.3,45,One year,0,High value,Low risk,High value / Low risk,2
9168-INPSZ,104.15,44,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
7501-IWUNG,73.8,61,Two year,0,Mid value,Low risk,Mid value / Low risk,2
1485-YDHMM,93.25,52,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
6400-BWQKW,79.05,6,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1468-DEFNC,24.4,64,Two year,0,Low value,Low risk,Low value / Low risk,0
8999-EXMNO,20.15,19,Two year,0,Low value,Low risk,Low value / Low risk,0
0308-GIQJT,105.75,71,One year,0,High value,Low risk,High value / Low risk,2
2826-UWHIS,81.4,45,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
4676-MQUEA,101.9,50,One year,0,High value,Low risk,High value / Low risk,2
5989-AXPUC,118.6,68,Two year,0,High value,Low risk,High value / Low risk,2
8062-YBDOE,69.65,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3398-FSHON,91.3,12,Month-to-month,1,High value,High risk,High value / High risk,1
2495-KZNFB,90.65,33,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
9904-EHEVJ,91.35,32,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
2718-YSKCS,19.6,71,Two year,0,Low value,Low risk,Low value / Low risk,0
7668-XCFYV,92.55,17,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
6937-GCDGQ,48.95,19,One year,0,Low value,Low risk,Low value / Low risk,1
5188-HGMLP,74.0,54,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0699-NDKJM,58.75,57,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
3889-VWBID,82.85,68,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5307-UVGNB,48.7,53,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,2
6394-MFYNG,107.4,48,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2703-AMTUL,53.65,36,One year,0,Mid value,Low risk,Mid value / Low risk,1
3727-OWVYD,61.2,35,One year,0,Mid value,Low risk,Mid value / Low risk,1
4102-HLENU,65.65,67,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3160-TYXLT,46.3,53,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
9800-ONTFE,75.8,22,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0191-ZHSKZ,74.75,30,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
4366-CTOUZ,100.2,50,Two year,0,High value,Low risk,High value / Low risk,2
5242-UOWHD,20.35,45,Two year,0,Low value,Low risk,Low value / Low risk,0
7016-BPGEU,25.1,29,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,0
2957-LOLHO,45.4,12,Month-to-month,1,Low value,High risk,Low value / High risk,1
4430-UZIPO,36.85,3,Month-to-month,1,Low value,High risk,Low value / High risk,1
1740-CSDJP,35.25,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
2074-GKOWZ,89.55,2,Month-to-month,1,High value,High risk,High value / High risk,1
2523-EWWZL,76.1,27,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0533-BNWKF,85.45,55,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
2320-JRSDE,19.9,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
2951-QOQTK,80.8,4,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
8807-OPMBM,25.65,55,Two year,0,Low value,Low risk,Low value / Low risk,0
0277-BKSQP,54.4,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
7176-WRTNX,114.95,70,Two year,0,High value,Low risk,High value / Low risk,2
0617-AQNWT,47.85,64,Two year,1,Low value,Low risk,Low value / Low risk,2
5035-BVCXS,75.9,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0322-YINQP,48.55,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
1084-UQCHV,69.75,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
9300-RENDD,79.95,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3727-OVPRY,25.7,66,One year,0,Low value,Low risk,Low value / Low risk,0
5701-ZIKJE,50.55,13,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
7115-IRDHS,24.65,72,Two year,0,Low value,Low risk,Low value / Low risk,0
8908-NMQTX,65.6,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
0689-DSXGL,85.8,52,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
5201-USSQZ,85.9,26,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
5199-FPUSP,34.05,33,One year,0,Low value,Low risk,Low value / Low risk,0
5889-LFOLL,84.6,13,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
8718-PTMEZ,31.05,13,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
5214-CHIWJ,20.3,27,One year,0,Low value,Low risk,Low value / Low risk,0
7975-JMZNT,91.7,66,Two year,0,High value,Low risk,High value / Low risk,2
3726-TBHQT,114.0,71,Two year,0,High value,Low risk,High value / Low risk,2
6582-OIVSP,45.3,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
5872-OEQNH,44.45,60,One year,0,Low value,Low risk,Low value / Low risk,2
3235-ETOOB,74.5,8,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
7271-AJDTL,94.45,55,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
7317-GGVPB,108.6,71,Two year,1,High value,Low risk,High value / Low risk,2
8033-ATFAS,59.85,39,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
0869-PAPRP,85.7,26,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
2794-XIMMO,60.45,53,One year,1,Mid value,Low risk,Mid value / Low risk,2
4236-XPXAV,99.15,5,Month-to-month,1,High value,High risk,High value / High risk,1
7203-OYKCT,104.95,72,One year,0,High value,Low risk,High value / Low risk,2
0187-WZNAB,74.4,27,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
1357-MVDOZ,59.65,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3786-WOVKF,106.85,72,One year,0,High value,Low risk,High value / Low risk,2
8952-WCVCD,104.45,41,One year,0,High value,Low risk,High value / Low risk,2
4186-ZBUEW,70.7,36,One year,0,Mid value,Low risk,Mid value / Low risk,1
5701-YVSVF,82.9,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
0847-HGRML,20.0,62,Two year,0,Low value,Low risk,Low value / Low risk,0
6344-SFJVH,24.9,20,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
7269-JISCY,45.05,55,One year,0,Low value,Low risk,Low value / Low risk,0
1094-BKOSX,51.0,45,One year,0,Mid value,Low risk,Mid value / Low risk,2
3407-JMJQQ,109.0,71,Two year,0,High value,Low risk,High value / Low risk,2
3776-EKTKM,36.45,1,Month-to-month,1,Low value,High risk,Low value / High risk,1
6199-IPCAO,26.1,29,Two year,0,Low value,Low risk,Low value / Low risk,0
5651-CPDND,46.0,10,Month-to-month,0,Low value,High risk,Low value / High risk,1
2371-JUNGC,20.25,11,Month-to-month,0,Low value,High risk,Low value / High risk,0
9415-DPEWS,88.35,18,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7134-HBPBS,108.1,72,Two year,0,High value,Low risk,High value / Low risk,2
1478-VPOAD,43.8,1,Month-to-month,0,Low value,High risk,Low value / High risk,1
0356-OBMAC,99.9,56,Two year,0,High value,Low risk,High value / Low risk,2
9793-WECQC,95.3,23,Month-to-month,0,High value,Medium risk,High value / Medium risk,1
5955-ERIHD,94.7,18,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
2684-EIWEO,91.7,30,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
3712-PKXZA,20.55,61,One year,0,Low value,Low risk,Low value / Low risk,0
1839-UMACK,25.05,42,One year,0,Low value,Low risk,Low value / Low risk,0
3194-ORPIK,84.4,50,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
5022-KVDQT,81.3,27,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
1031-IIDEO,70.85,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1768-HNVGJ,70.05,45,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
1576-PFZIW,105.35,70,Two year,0,High value,Low risk,High value / Low risk,2
2011-TRQYE,33.5,18,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
2800-VEQXM,74.75,3,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
7776-QGYJC,81.5,39,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3620-EHIMZ,19.35,52,Two year,0,Low value,Low risk,Low value / Low risk,0
9763-PDTKK,94.4,4,Month-to-month,1,High value,High risk,High value / High risk,1
3192-NQECA,110.0,68,Two year,1,High value,Low risk,High value / Low risk,2
1439-LCGVL,19.2,26,One year,0,Low value,Low risk,Low value / Low risk,0
6905-NIQIN,50.65,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
8191-XWSZG,20.65,52,One year,0,Low value,Low risk,Low value / Low risk,0
3945-GFWQL,44.55,12,Month-to-month,1,Low value,High risk,Low value / High risk,1
2065-MMKGR,71.0,29,One year,0,Mid value,Low risk,Mid value / Low risk,1
0495-RVCBF,79.7,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3948-XHGNA,49.55,24,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
0016-QLJIS,90.45,65,Two year,0,High value,Low risk,High value / Low risk,2
3669-LVWZB,51.0,5,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
3451-VAWLI,19.7,35,Two year,0,Low value,Low risk,Low value / Low risk,0
2911-IJORQ,90.6,37,One year,0,High value,Low risk,High value / Low risk,2
2773-MADBQ,53.1,36,Two year,0,Mid value,Low risk,Mid value / Low risk,2
2612-RRIDN,81.0,4,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
1299-AURJA,24.7,70,Two year,0,Low value,Low risk,Low value / Low risk,0
9426-SXNHE,18.75,2,Month-to-month,0,Low value,High risk,Low value / High risk,0
0221-WMXNQ,75.35,4,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3144-KMTWZ,93.25,71,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
7503-MIOGA,89.85,72,Two year,0,High value,Low risk,High value / Low risk,2
3537-RYBHH,67.45,47,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,2
6504-VBLFL,58.6,55,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5364-XYIRR,94.65,51,Month-to-month,1,High value,Medium risk,High value / Medium risk,2
9924-JPRMC,118.2,72,Two year,0,High value,Low risk,High value / Low risk,2
2040-XBAVJ,114.45,72,Two year,0,High value,Low risk,High value / Low risk,2
8608-OZTLB,74.05,38,One year,0,Mid value,Low risk,Mid value / Low risk,2
4526-RMTLL,76.15,8,Two year,0,Mid value,Low risk,Mid value / Low risk,1
0504-HHAPI,88.3,27,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
0856-NAOES,60.9,6,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3266-FTKHB,19.15,17,Two year,0,Low value,Low risk,Low value / Low risk,0
0831-JNISG,19.8,71,Two year,0,Low value,Low risk,Low value / Low risk,0
0815-MFZGM,99.0,42,Two year,0,High value,Low risk,High value / Low risk,2
2592-YKDIF,20.35,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
1984-FCOWB,109.5,70,One year,1,High value,Low risk,High value / Low risk,2
3987-KQDDU,75.6,9,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4291-HPAXL,19.85,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
8111-BKVDS,40.7,10,Month-to-month,0,Low value,High risk,Low value / High risk,1
6322-PJJDJ,94.8,49,Two year,0,High value,Low risk,High value / Low risk,2
9281-PKKZE,43.95,46,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
7047-FWEYA,103.15,46,One year,0,High value,Low risk,High value / Low risk,2
2265-CYWIV,99.6,4,Month-to-month,1,High value,High risk,High value / High risk,1
3259-FDWOY,106.0,71,Two year,1,High value,Low risk,High value / Low risk,2
9715-SBVSU,61.4,14,Two year,0,Mid value,Low risk,Mid value / Low risk,1
5067-WJEUN,54.2,67,Two year,0,Mid value,Low risk,Mid value / Low risk,2
8049-WJCLQ,60.2,10,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
3635-QQRQD,20.05,62,Two year,0,Low value,Low risk,Low value / Low risk,0
8079-XRJRS,89.75,65,One year,1,High value,Low risk,High value / Low risk,2
2634-HCZGT,60.05,53,One year,1,Mid value,Low risk,Mid value / Low risk,2
8410-BGQXN,19.4,4,Month-to-month,0,Low value,High risk,Low value / High risk,0
3638-WEABW,59.9,58,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5960-WPXQM,79.05,1,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5954-BDFSG,107.5,72,Two year,0,High value,Low risk,High value / Low risk,2
7718-UPSKJ,106.4,69,One year,0,High value,Low risk,High value / Low risk,2
8642-GVWRF,79.7,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2252-NKNSI,85.15,52,Two year,0,High value,Low risk,High value / Low risk,2
4277-PVRAN,80.1,8,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
2469-DTSGX,111.65,72,Two year,0,High value,Low risk,High value / Low risk,2
8887-IPQNC,44.25,7,Month-to-month,0,Low value,High risk,Low value / High risk,1
9770-KXGQU,98.6,53,One year,0,High value,Low risk,High value / Low risk,2
5527-ACHSO,70.5,11,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
4712-AUQZO,33.6,18,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,1
4877-EVATK,20.0,1,Month-to-month,1,Low value,High risk,Low value / High risk,0
8946-BFWSG,25.25,63,Two year,0,Low value,Low risk,Low value / Low risk,0
7927-AUXBZ,85.15,30,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
7096-UCLNH,20.05,1,Month-to-month,0,Low value,High risk,Low value / High risk,0
9362-MWODR,64.1,40,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
8514-VZHEB,19.5,59,Two year,0,Low value,Low risk,Low value / Low risk,0
3402-XRIUO,63.55,22,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
6348-SNFUS,55.45,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
3317-VLGQT,78.1,14,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
8309-PPCED,110.45,72,Two year,0,High value,Low risk,High value / Low risk,2
8454-AATJP,115.05,72,Two year,0,High value,Low risk,High value / Low risk,2
3452-SRFEG,74.6,49,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3346-BRMIS,48.35,18,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
4936-YPJNK,19.9,10,Month-to-month,0,Low value,High risk,Low value / High risk,0
3106-ULWFW,85.2,8,Month-to-month,1,High value,High risk,High value / High risk,1
2187-LZGPL,40.1,7,Month-to-month,1,Low value,High risk,Low value / High risk,1
7389-KBFIT,30.25,2,Month-to-month,0,Low value,High risk,Low value / High risk,1
3192-LNKRK,84.05,34,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
9769-TSBZE,66.0,70,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5296-PSYVW,24.55,72,Two year,0,Low value,Low risk,Low value / Low risk,0
5233-GEEAX,29.4,8,Month-to-month,1,Low value,High risk,Low value / High risk,1
7562-GSUHK,93.2,16,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
6227-FBDXH,99.5,69,One year,0,High value,Low risk,High value / Low risk,2
1480-IVEVR,81.6,35,One year,0,Mid value,Low risk,Mid value / Low risk,1
1552-CZCLL,20.0,55,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
9500-WBGRP,19.1,69,Two year,0,Low value,Low risk,Low value / Low risk,0
2868-SNELZ,80.6,2,Month-to-month,1,Mid value,High risk,Mid value / High risk,1
5598-IKHQQ,25.45,72,Two year,0,Low value,Low risk,Low value / Low risk,0
3363-EWLGO,19.95,5,Month-to-month,0,Low value,High risk,Low value / High risk,0
9272-LSVYH,70.15,10,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
8464-EETCQ,18.8,57,Two year,0,Low value,Low risk,Low value / Low risk,0
6207-WIOLX,58.6,25,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
2027-WKXMW,108.75,63,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
1027-LKKQQ,80.45,72,Two year,0,Mid value,Low risk,Mid value / Low risk,2
5327-CNLUQ,96.9,48,Two year,0,High value,Low risk,High value / Low risk,2
5131-PONJI,90.4,49,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
5372-FBKBN,20.75,21,Month-to-month,0,Low value,Medium risk,Low value / Medium risk,0
3132-TVFDZ,44.85,57,Month-to-month,1,Low value,Medium risk,Low value / Medium risk,1
3703-TTEPD,65.35,21,Month-to-month,0,Mid value,Medium risk,Mid value / Medium risk,1
3629-WEAAM,64.1,8,Month-to-month,0,Mid value,High risk,Mid value / High risk,1
2215-ZAFGX,85.5,9,Month-to-month,0,High value,High risk,High value / High risk,1
5349-IECLD,94.95,2,Month-to-month,1,High value,High risk,High value / High risk,1
2344-JMOGN,94.85,9,Month-to-month,1,High value,High risk,High value / High risk,1
5883-GTGVD,99.95,19,Month-to-month,1,High value,Medium risk,High value / Medium risk,1
8837-VVWLQ,84.95,8,Month-to-month,1,High value,High risk,High value / High risk,1
8677-HDZEE,105.45,56,Month-to-month,0,High value,Medium risk,High value / Medium risk,2
2898-LSJGD,55.95,21,One year,1,Mid value,Low risk,Mid value / Low risk,1
5394-MEITZ,80.6,60,Two year,0,Mid value,Low risk,Mid value / Low risk,2
6229-UOLQL,52.0,56,One year,0,Mid value,Low risk,Mid value / Low risk,2
8380-MQINP,20.3,55,Two year,0,Low value,Low risk,Low value / Low risk,0
7009-PCARS,19.1,55,One year,0,Low value,Low risk,Low value / Low risk,0
2272-QAGFO,74.3,14,Month-to-month,1,Mid value,Medium risk,Mid value / Medium risk,1
