PetID,image_embedding_available,image_embedding_count
86b3239e9,1,1
c0545b660,1,1
f0e2f80c5,1,3
c93e86f5d,1,3
b477ad589,1,1
0af142ee3,1,2
eb7f34ac5,1,1
bd56db16a,1,3
eb1f2f2f0,1,3
7d6298b6e,1,3
615afad71,1,3
1528d2a61,1,3
02fee7295,1,2
3402b3970,1,3
1e7a3b766,1,3
6ce342cfe,1,3
5f20dde82,1,3
56ae25223,1,3
56e231a77,1,3
d168549f2,1,3
b9e604ca1,1,3
9d7c4455c,1,3
1b1cf81d4,1,1
48c598ef0,1,3
ca4224e0b,1,3
38f6f3011,1,3
a56bbc295,1,3
e63eea2f7,1,2
191fb0046,1,2
4ce620a7a,1,2
bbd0c8f36,1,1
abf38029d,1,3
8f45b9967,1,3
59ad17125,1,2
829889fa9,1,3
a9e4d6df7,1,3
9568aa267,1,3
3503528f8,1,3
cb9eb954c,1,2
8ce613036,1,2
a6610ebd3,1,1
d7a002088,1,3
4448f7d57,1,2
189a8292b,1,2
49aaa4f94,1,1
0111f92ff,1,3
a53cb0980,1,2
ba2d4e877,1,2
3285d041f,1,2
be36182ea,1,2
07ee44cb8,1,3
9fb8e5e73,1,3
fcc138c39,1,3
f980544af,1,3
01c202740,1,3
a1379a575,1,3
8bb0f874b,1,3
aaa9c8e09,1,2
56ab5d935,1,1
96e9f6fd8,1,3
1f0e01c1d,1,3
0c0bae9fb,1,3
163adc370,1,3
d8b05d43d,1,3
fd71f9fb4,1,3
9d1b799e7,1,3
dd13b36c6,1,2
08a9b6f29,1,3
812240d28,1,3
1565d09ad,1,3
02f7300db,1,3
60f9fee55,1,3
d33f713d0,1,3
b3fc0b07a,1,3
e58dde7d7,1,2
16dc1188b,1,3
4ceff3a2e,1,3
cdf4d775f,1,2
f0bec65cf,1,3
f9159b6df,1,3
1a1e3aa63,1,3
534104c8e,1,1
26dfe8b29,1,2
d9f772c36,1,3
b1dd64fa6,1,3
853fc56da,1,1
08d198666,1,3
72482852e,1,3
a015cce59,1,1
fc32d375d,1,3
14410015e,1,1
a56c46193,1,3
72e24597c,1,3
6521d5af1,1,3
261c4115b,1,3
2d0315769,1,3
ce19e69ff,1,2
495ad1b56,1,3
2fc753430,1,2
80aca536a,1,2
daabe5f9d,1,1
883e7d058,1,3
e246ecfdc,1,2
437b06047,1,3
1d30559d8,1,3
bd8ce1096,1,1
902624c4b,1,3
920cfaad3,1,3
b41cb9e51,1,2
5c30eceb2,1,3
e94f842c0,1,2
1d8dd930a,1,3
0985e2dad,1,3
0633474d9,1,3
33eaf34b3,1,1
7942b62ef,1,2
f056ab9fc,1,1
df59dd59f,1,3
68d7d01d0,1,1
a819945dc,1,2
0be7a4adf,1,3
8b2be8807,1,3
9c33e8db3,1,3
6adc3bf2f,1,1
66a1d5bc4,1,3
f4ae0ba7a,1,3
2c137b9a4,1,1
d40e98a9b,1,3
76c276834,1,2
8170c6b01,1,3
8e77d52ad,1,3
bdbe7091f,1,3
150257980,1,1
a00eaa0fb,1,3
3ec367f79,1,1
28f9f4ec4,1,3
2a9be9456,1,3
19db3e21f,1,3
d86d7a70e,1,3
976cd59b0,1,1
004a26127,1,2
b6c338f94,1,3
fa21ddfa3,1,3
4e6750363,1,3
7238228b5,1,1
8670bd551,1,3
ffbc3eaaf,1,2
06cc44fad,1,3
5a17d8cea,1,3
fd3c1a3bb,1,3
2b0b80ef6,1,3
8dfc9cc69,1,3
b80a19455,1,3
d8be7f8b0,1,1
0e80de8ac,1,1
4a4fb4974,1,3
4a818af93,1,3
5b59ef7ee,1,2
ad002785c,1,3
002230dea,1,3
ef638b9d9,1,3
f5bcc82f8,1,3
1d7e844a7,1,1
67b1168ba,1,2
26428557f,1,3
b6cea4edc,1,2
8b2d9c8f5,1,3
41e069381,1,3
d1962ab4f,1,1
7e250a5f1,1,3
0063f83c9,1,3
29e2ac645,1,3
d5124cdcc,1,3
0d6b8efdc,1,3
e5c42ae26,1,1
93dc36260,1,2
f29aeba4e,1,1
503a096e7,1,3
1facdfb28,1,3
206db8d8d,1,3
599d24d23,1,1
1a0395c7f,1,1
4f1d86875,1,3
53cab4731,1,2
10eea956d,1,3
62b9cb163,1,3
5bbc1017c,1,3
5e3994257,1,3
4a93b3e4e,1,1
382b4212b,1,3
991eba9f9,1,3
6ade0f2fe,1,3
239495f90,1,1
8e2723a38,1,1
8f128d3ed,1,3
497ef36aa,1,3
af514b027,1,3
5cba5c76a,1,3
a2cf852c0,1,3
8489f930c,1,1
7026f3191,1,1
a16c6d55d,1,2
7727b4dae,1,2
cddbe627c,1,1
dae13a47e,1,3
fe056693f,1,3
61d4dc56b,1,3
1a91262f6,1,3
446748891,1,3
6bd434dc9,1,3
3f834da3b,1,3
f72d7a939,1,3
779d50e4f,1,1
ee93b2d47,1,3
8849d3fe9,1,3
143d10038,1,2
2d3d873be,1,3
092fa68bd,1,3
a8a2aecc3,1,3
a1390d450,1,2
42ea4ccd8,1,3
12dce436d,1,3
5bd859977,1,2
7df56218d,1,3
0ede86b28,1,3
392caeaed,1,2
22a7a8a13,1,3
f904be121,1,3
45af03266,1,3
1ba488d80,1,3
96cbe1e48,1,3
79ad78fc4,1,3
a6239b2f3,1,1
6da53f587,1,3
c240d153f,1,3
29b60faaa,1,1
000a290e4,1,2
f6575f08d,1,2
67a68df4a,1,1
011a11cda,1,3
2e1de0bba,1,1
0038c9343,1,3
68046ca33,1,2
18cd75354,1,1
03e429963,1,3
15a06cb97,1,3
19f0ef706,1,3
533c528ec,1,3
07877aea7,1,2
322b32801,1,1
f892c5908,1,3
2a6884283,1,3
97a10da78,1,2
f2f8667a2,1,3
b1d288322,1,3
7ee6fe581,1,2
9ba39bba6,1,1
97b9ee40b,1,3
4fcd7cfe0,1,3
8528b3d49,1,3
f6f2f9424,1,3
8ac1e8eb6,1,1
56e91b142,1,1
8a04b2403,1,3
ccdc0f862,1,3
aeffc6dfd,1,1
0cc3e27b5,1,3
c37b2e740,1,3
169184766,1,3
792c38c44,1,3
a0825ad18,1,1
eac15ca35,1,3
8ac51d5ce,1,1
f8bf52aea,1,2
442822be3,1,3
02d9e61ca,1,3
5d55a0cb3,1,3
9f5636404,1,3
75fc7829e,1,2
1e7159da4,1,3
95af6f72b,1,2
434a2904c,1,3
d0d9596e3,1,3
7cd5e5195,1,3
2fb24b53d,1,3
b3580fea4,1,1
737069cee,1,3
1940b59e7,1,1
f69bd4b27,1,3
ff5ea4f84,1,2
660cd67ed,1,1
cf162bb42,1,2
386e1a0fd,1,3
155e1f0ca,1,1
6dd6363f0,1,3
7a31d17c7,1,1
5bd3c6eee,1,1
861c903b6,1,2
3cae1b9ae,1,1
83b2d9103,0,0
8dd8a7b9e,1,3
ba16888d7,1,2
775da0afe,1,3
7b6f894a1,1,1
728ed1c0e,1,1
e89b02af3,1,3
3f38aabf4,1,3
fc93e5aa5,1,3
bb2808ff8,1,3
f7d93d4e8,1,2
289d0bc8a,1,3
51d815775,1,3
8335d65e0,1,1
90ce48a71,1,3
2e41f018c,1,3
a8249d599,1,3
8d1dce21f,1,3
628a224b2,1,1
02612ab95,1,3
1303e86df,1,2
4a5a02164,1,1
0cd8ca49f,1,3
752b2d9c5,1,3
eb6bb82fd,1,3
9af3fec83,1,3
d9c151e72,1,2
4bd8b2b8d,1,2
cc08b4198,1,3
7ebe13a93,0,0
0691034ac,1,3
8483b2161,1,3
90f1bb168,1,1
0e6492f0d,1,3
2e989d559,1,3
e29ff1448,1,2
c5ee96818,1,2
f86b59db0,1,3
9a7a6f554,0,0
813db4d5a,1,3
756eaf5eb,1,3
76a8ffac4,1,1
6ff9b83f0,1,1
3b901ae31,1,3
9fc14401a,1,1
a83683f66,1,3
e0ee00f9a,1,2
c9c023b3e,1,2
e9e263ee2,1,3
13a563b84,0,0
308a16b6e,1,2
cc42556cb,1,3
42103b22e,1,3
82f899eaf,1,3
48a3fe4ac,1,3
0ef640aaf,1,2
a0bcee7e2,1,3
de2460808,1,3
4e0a9cfec,1,3
1b6d1b049,1,3
d51de36a1,1,1
79ef1fd27,1,3
9a7474fd8,1,2
b78b30c18,1,3
e470b6bd3,1,3
111be067f,1,3
5bfbb098d,1,3
07bd5a7a9,1,1
636389c7d,1,3
375794bcb,1,2
3013d9169,1,1
3feae3fb7,1,3
01e4020da,1,3
5301da118,1,3
1929d8aea,1,1
4a02b467d,1,3
7930e4752,1,3
531e56f63,1,3
767be5091,1,3
2ab616a68,1,2
21415ffb9,1,3
07914c759,1,3
d4ec04b8e,1,3
d68357af5,1,3
63ba3f4a7,1,2
77c9c2e64,1,3
e16fc7feb,1,2
212157776,1,3
5264d253b,1,3
1ed55129a,1,2
79f8f767e,0,0
5ef34251f,1,3
239c4b696,1,2
06ed12b93,1,3
3cf0fcd34,1,3
e8a1f3d1b,1,1
b6fbfa344,1,3
155126a9f,1,3
3eee4f608,1,3
8106b5f6f,1,1
2275c7ba3,1,3
f8204bf7c,1,2
37fdaf339,1,3
39818f12c,1,3
121c5faca,1,3
ccd36a0f2,1,1
e9cfb355a,1,1
fe09dbb56,1,3
c2fc23444,1,3
531452675,1,3
418e88441,1,3
49c5dbda7,1,3
830b62870,1,3
b2936408d,1,3
26161bad4,1,3
095de41ba,1,2
020fbbc9d,1,2
49f06aa59,1,1
a3e32d538,1,3
edbe94a1b,1,3
2e116036a,1,3
2ffddd303,1,1
9a8a8b6ea,1,1
21a56b530,1,3
c50926700,1,3
1dcd8bc8a,1,3
2cd806c03,1,1
794c57f72,1,1
a0b92d7a2,1,2
47fc12331,1,3
1d1c1d51d,1,2
fed21411c,1,3
2b6fe231b,1,2
76301f924,1,3
0cda0894a,1,3
cc261e309,1,2
27177be26,1,3
a39034cfc,1,2
00be0a63e,1,3
8673a672d,1,3
6154a6716,1,1
9e1caf559,1,3
aa1cf9c0c,1,3
bce56e27b,1,3
637e741e8,1,1
10fa4505d,1,3
b3995ad50,1,2
056bb97e4,1,3
c0574c31a,1,2
7bc54baef,1,1
ebd3ef2f9,1,3
b181fa99a,1,3
3da55a076,1,3
24890da9b,1,3
42e9334f2,1,3
72f092b4b,1,2
91328d9f8,1,3
38ed119b6,1,1
32f29129c,1,3
577c72b39,1,3
d6e6e7d6c,1,3
8f5d6ee4f,1,3
4652decf5,1,3
85e72abd0,1,3
b278cd182,1,3
f618c35b8,1,1
f5fc7d4a5,1,1
9b9873716,1,3
4b29bbd04,1,2
52ed9719f,1,3
e7c1eb9ec,1,2
331476348,1,1
abadb839a,1,1
010a59236,1,3
3aa622eed,1,3
e899d33d5,1,2
0497c5ed8,1,3
cccbf8c47,1,2
31081d71d,1,3
c5aeec694,1,2
f231e1f78,1,3
1ce065496,1,3
8a3bb842e,1,2
af317c330,1,2
fe16bb525,1,3
a64d70c84,0,0
8009b7ac8,1,3
fe2209833,1,2
a6fe8b174,0,0
4f412d0fc,1,3
67ef0c9a6,1,2
6e642352c,1,1
732a2ed35,1,3
372d1784a,1,3
dd9ee4a38,1,3
56cba1beb,1,2
7f5cb9583,1,3
1539be087,1,3
6d87736bc,1,3
b12e22341,1,3
36f3f7027,1,3
69b79d62d,1,3
74e81519b,1,1
9115f86cb,1,1
66b206dbe,1,2
b59e875ed,1,3
63f28922e,1,3
a45142177,1,3
46feadc45,1,3
b84058aa2,1,3
5096467b6,1,2
18dab2783,1,1
f45171393,1,3
1d90e5473,1,1
0e83fbe2a,1,3
ae14a91dc,1,3
b672b7465,1,2
80bf7a371,1,2
ef8ddd70b,1,1
859b2a95b,1,3
97dc40c6f,1,3
35178a75a,1,3
553164b93,1,3
7d1ff4264,1,3
39ec77c60,1,1
66eb1d49b,1,3
7988bce47,1,3
cb295209a,1,1
4a311c6dc,0,0
f03ea3fd5,1,3
36ea16468,1,3
8755daaed,1,3
09f514bd9,1,2
36bec0c95,1,1
eb77ec282,1,3
3968d52d9,1,1
c07d6061c,1,3
e11e6cf89,1,2
b48d47214,1,2
1f983f20b,1,3
b3ff03304,1,3
e2334b5d7,1,3
a6231927c,1,1
3f7ef9681,1,1
466862270,1,3
e01638894,1,1
2b55fbaee,1,2
de0f0272c,1,2
c994bc1b2,1,3
d3a4afef1,1,1
183160bf0,1,1
ffd506899,1,2
1f2573b47,1,1
f888d5f54,1,3
073f265c3,1,3
334975a99,1,1
89bd573e1,1,1
7f9f1a2d0,1,3
5971c2462,1,3
6120ace5c,1,2
40fbb932c,1,3
f22aae8af,1,1
f08503742,1,3
d17892c89,1,3
f3326d571,1,3
09ca98f7b,1,3
4c6a4b965,1,3
c8b38c65e,1,3
acb248693,0,0
c65cbe7b2,1,3
ebf5e5e77,1,3
65a98c48f,1,2
a9f395ba8,1,3
8edd5d505,1,3
93a9e05b1,1,3
d4c153877,1,3
0c1e8a6f2,1,1
b67261194,1,1
8aef3b898,0,0
99daba941,1,1
868fb91f3,1,3
7cd898f38,1,3
3f4fff7b2,1,1
ef0fde5be,0,0
41a7d5bc2,1,3
01e5d357f,1,3
77a74852b,1,3
0b051c8b3,1,1
75d255222,1,3
3b2b69d20,1,3
811f9407f,1,1
ac3a5c473,1,3
8cb325d19,1,3
fb9d3b9ef,1,3
83f13202e,1,1
a9caf7e92,1,3
bfab5f493,1,3
f78698cc4,1,3
d5053eb47,1,3
9b0744be7,1,3
6102346ee,1,1
412d6c47d,1,3
ec4849051,1,1
485772d7e,1,3
b2b5ee33a,1,3
6b24d9186,1,3
3dfe89264,1,3
0a76a6cf3,1,1
a96f0d5bc,1,3
c05a85bbb,1,3
e4f7394ef,1,3
37e47eeab,1,3
98ae607d8,1,3
221cc9a2b,1,2
329814145,1,1
a8cfb849e,1,3
799aad68b,1,3
f796b0a30,1,1
bc2fdee71,1,3
ec15875ea,1,3
c6d879376,1,3
c5f1eb8b6,1,3
610246129,1,1
d072a58e5,1,3
bfdff0622,1,3
5e8f72190,1,3
067cacbb5,1,3
f9347cf8e,1,1
b1ae07ad5,1,3
38cf8b2f5,1,3
dfb0b0928,1,3
ec2c40301,1,3
d3e488484,1,2
a6fbe0f38,1,3
c9d24314b,1,3
6c6a5b5ac,1,3
1fd056050,1,3
38d23c02f,1,1
ec57adce7,1,2
abd7a3201,1,1
5944cef68,1,1
05a05d562,1,3
b96e5f6a6,1,1
b233246be,1,1
44db1cade,1,3
f90762cef,1,1
6aa6cfaaa,1,3
3a14fbb8e,1,3
4f9379256,1,3
b43155295,1,1
c9d955ac9,1,1
031a0e45a,1,3
eaef39ceb,1,3
dc4e92b83,1,2
a56d6eceb,1,3
8e5356302,1,3
ae3ef6983,1,2
2d00520ed,1,3
36010cec4,1,3
143a52d8b,1,3
eda2151fa,1,3
f336dbe0f,1,1
9d3c3c390,1,3
8a97062f5,1,1
5a3e60ced,1,3
679d0c196,1,1
8632f7132,1,2
c7338db23,1,3
1a849a445,1,3
cbb64ed77,1,3
f64f8a464,1,3
356d9395d,1,3
9fae764f0,1,1
c1f4af354,1,1
8cf93cab0,1,2
a63f6c6a1,1,3
076d6f830,1,3
a04c35bc6,1,2
0b3b23c20,1,1
f2bb56f7a,1,3
098b6e1e6,1,3
4c56ed2b6,1,2
0173c456c,1,3
75ca94b67,1,3
d6259561f,1,1
7cbe52a0f,1,2
c7aa43e1a,1,3
f073c005e,1,3
0a0e8c15b,1,2
09a41530d,1,3
5ae7359ab,1,3
7df257784,1,3
28e151af1,1,2
c6bb64d82,1,3
eb64e3d68,1,3
d99012d9f,1,3
01ecd8b66,1,3
6d2c3b550,1,1
2edd45e56,1,3
69d95bc54,1,1
7f6779706,1,2
2d8db1c19,1,3
ef70f3263,1,3
24c1d5a33,1,3
6c62c854f,1,1
079f5f1e4,1,1
78332e36f,1,3
fdc472b2e,1,3
a3eb4fe4d,1,2
87615b2c6,1,1
8ef4b6cf3,1,3
78cb569c6,1,3
5cd76da7d,1,3
ad6cfec5c,1,3
db6082ae6,1,2
94610095f,1,3
60c1c2fbd,1,3
a2c44e0b3,1,1
e32f5a36f,1,2
4f1d0410d,1,2
2e74deb7b,1,3
9ee623346,1,3
bc0a5524c,1,3
5163abb6e,1,3
29170247f,1,3
006d301e9,1,3
fed3c719a,1,3
164462023,1,3
e2a9dd71a,1,1
86c1be8f0,1,2
f252006a7,1,3
da34209ec,1,3
59a3ee7ff,1,2
77d4eba90,1,3
b756bfae3,1,2
e6b28fc29,1,2
3721ed900,1,3
117fb58c9,0,0
f2708d814,0,0
b271a8246,1,2
efb7343fa,1,3
fce9a96ce,1,2
b41d5c9c4,1,3
3f53ec8cd,1,3
ec0316213,1,1
59c3497c1,1,1
2c7a8ea18,1,3
9801a0f9c,1,3
8a420e638,1,1
b1be2a9e8,1,3
48d1e6446,1,2
47a142b50,1,3
6735cc397,1,3
56b63bfb3,1,3
8cc2eea7f,1,3
a23dbbf9c,1,2
fefb3826e,1,3
6257ac9e4,1,3
4416baea8,1,1
41bcb5de4,1,2
dcd70e1e3,0,0
f5fda5ac5,1,3
a75703051,1,3
eef094950,1,3
7b81592b9,1,1
6784b2fcd,1,3
18da94e9d,1,3
a2a04b6e4,1,2
d56553e2d,1,2
8fcdf3368,1,1
6d1d7bcd8,1,3
6b6cb317b,1,2
125edf869,1,3
edba94b45,1,2
78551abb5,1,2
7fa04723a,1,2
868904c66,1,1
f6e56c908,1,3
167233db2,1,1
622f08247,1,3
8fe2cf87b,1,3
6b86ed0e0,1,3
9dd1cdd52,1,3
7295b4948,1,3
90204109f,1,3
3e463e29e,1,3
b1f1a42bf,1,3
81ecf4cda,1,3
0c612e8df,1,1
f69176873,1,2
82e86dcbb,1,3
0dbb0a012,1,1
f2aac285e,1,1
af76ac5bf,1,1
2ead80817,1,3
8b1b5fcfc,1,3
843f45598,1,3
f489059e0,1,2
3890935ed,1,1
9daa740bb,1,2
e2ce25661,0,0
f44ba1344,0,0
7d7da3838,0,0
fb9fae270,1,3
93641e3f2,0,0
99e9a454d,1,3
9d1012529,1,1
50b022696,1,3
725ee6572,1,2
3d0a4c45a,1,3
a79e1889c,1,1
db9539604,1,3
8f6a4a76a,1,2
1ee4a9e81,1,3
b3543dda3,1,3
bba2fb084,1,3
7c17de5f6,1,3
351eefe3e,1,3
166040493,1,3
92ee6241d,1,3
70aeba909,1,1
822193428,1,3
b73079713,1,1
e052a2a39,1,1
ff5e30380,1,3
77d395a82,1,2
9d8e58a2e,1,3
68a603bc3,1,3
67532bb27,0,0
bdf00be34,1,3
79799da25,1,2
106e252d9,1,3
7d7eef3d3,1,3
7a1609dd4,1,3
649930cc8,1,1
0c0508818,1,1
fcfae453e,1,2
05e3bc1ae,1,2
b64e30a78,1,1
01f4746ef,1,2
3b0ae25f0,1,3
254dd6ba7,1,3
5c039d8c1,1,3
f9a962ccc,1,3
acb9e48ff,1,3
09cc3f346,1,3
fd6dd3835,1,3
f522ad8d4,1,3
f95eb4d75,1,3
804e56f9b,1,3
4fb9fc3d1,1,3
72b0d2b06,1,1
b48460ef7,1,3
bfed6fcaa,1,3
04e966b1c,1,2
cb307f308,1,3
da7680082,1,3
24488c53a,1,3
a9f2b6e32,1,1
fe3fe601e,1,3
4d1ea2aea,1,2
9a96189d5,1,3
ef06f5641,1,1
6a34d34ab,1,2
4aa44d3c9,1,3
b5b84493d,1,3
9296eb09d,1,2
400c2ccab,1,3
5e6de643b,1,2
1acab1703,1,3
d88f3ee34,1,3
f2c84786f,1,3
e0efe2c72,1,3
cca005e96,1,1
8722dfeed,1,1
f01b64ff7,1,1
e13488562,1,3
fb278c21e,1,2
b7809d0dd,0,0
962c84aa9,1,3
289cc7f88,1,3
18a87116d,1,1
85f3279a4,1,3
f38727a35,1,3
26fb642bb,1,3
8a01ffaa7,1,1
f99231609,1,3
9493ee8ee,1,2
42b8f0aa7,1,3
43a43e926,1,3
2099c09a0,1,3
823fe0bbd,1,1
7d3dd49c5,1,3
85ff0f493,1,2
7a7153881,1,1
e0ec9b89c,1,1
e65375c05,1,3
36332af6d,1,2
cfd4c95d9,1,2
bca4defa4,1,3
1e51ad3d5,1,1
c8c3eb092,1,2
1d6149d17,1,1
07ae95ddc,1,3
6d5fc90f3,1,3
7630f3d6c,1,3
59e6d1d66,1,3
382d948b1,1,2
7538304d6,0,0
3ff23c65c,1,3
326b17344,1,3
067f49481,1,3
6c803e00e,1,3
1eb9e42bd,1,3
af843bbce,1,3
036af6df3,1,3
3ebb0dd45,1,1
cff9a1fec,1,3
1cdb5d61f,1,3
259dc7e9a,1,3
eda8eecc6,1,3
f84b22dae,1,2
bbfc5274f,1,3
a0c64fbad,1,3
cb474120b,1,3
98fc3ff8e,1,3
b52c73ef1,1,3
2af9db4dc,1,3
d2d48985e,1,3
22987c7fb,1,3
18810b958,1,3
25d4bd6e1,0,0
944862101,1,3
3daede547,1,2
b210e38f0,1,3
547f46854,1,3
72b6bef39,1,1
fd123a15d,1,2
f3c42e04b,1,3
80785f31f,1,3
27cd530db,1,3
e9b1363e5,1,3
8361219e7,1,2
4f7fc967a,1,3
0a98163c8,1,3
69a1bfaa9,1,1
178629125,1,3
323e4cb89,1,3
5cc846427,1,2
6a7027972,1,2
a381e49c9,1,2
1b8949b5e,1,2
3779a7d91,1,3
c397b09d8,1,2
b7135cf44,1,3
6c8487ccb,1,3
ef9196721,1,3
d0d2a12a2,1,2
f1f4773bf,1,3
44930f85a,1,3
2b3d754de,1,3
d30068375,1,3
ff873a820,1,3
22ae95c51,1,1
c7b3c09d4,1,3
f7754af59,0,0
de6c0126b,1,3
2b6e5343e,1,3
ba7b8cac2,1,3
a93c04347,1,3
7ad21fd0b,1,1
a90a72141,1,3
eb8adeef1,1,1
bb170fd98,1,2
4d1a986bb,1,2
38fd4509d,1,1
2f3677597,1,3
83d94a6e6,1,3
24c1b4eac,1,2
3b939b40c,0,0
b504fc3b5,1,1
9ea3739e8,1,3
0a140a67e,1,3
d815333bb,1,3
4752b5e0c,1,3
dc8359e75,1,1
9893500e1,1,1
844dfd2b4,1,3
4f279d30c,1,3
a47dfb645,1,3
e7067c4dc,1,1
2fd882044,1,3
73717bc4f,1,1
9467b9867,1,3
ae219ff80,1,2
75e343c91,1,1
bc5dade47,1,2
7c7a54cbe,1,3
fbba51f97,1,1
0a84451ae,1,3
9981e5f29,1,2
3a4d22688,1,3
7a2cadc09,1,3
3813bc7c5,1,1
0cb5ad250,1,3
63f01ff3e,1,3
f64329201,1,2
992d82305,1,3
4f23f9105,1,1
cf8d949f9,1,3
ab4a00203,1,3
361e79f5f,1,3
c89e5d2b1,1,3
a97467fb6,1,3
61b6e170c,1,1
596aedb84,1,3
c11df559d,1,2
c6ce1ed64,1,3
531f9b184,1,3
37865f566,1,3
dba9050f5,1,2
5fc91ab6b,1,2
3681bfdb9,1,3
8dd28c706,1,3
1be1868fd,1,1
ecd83e25d,1,1
2d0b49c8f,1,3
dd201c041,1,3
0157cf3a4,1,3
132346d7e,1,3
5b729ae6c,1,3
8b8229f52,1,3
a3f6438ea,1,3
afe326f34,1,2
201aad926,1,1
33a6694b0,1,3
7196383a7,1,3
094c2c3bf,1,2
8e8d158cf,1,3
6ad5153bb,1,3
e0f46aa3e,1,3
9d03cf923,1,3
eea5bf906,1,1
de0a86ccf,1,3
9a8cbb0c8,1,3
0fea56eb9,1,3
e7db9c90c,1,3
a91761e54,1,3
4082acebb,1,1
fa97a865d,1,1
4d1d8655a,1,1
82c51a95a,1,1
ed30f663e,1,2
28cf4a84d,1,1
27ec72a29,1,2
4f4f3cd98,1,3
1a2c23d4c,1,3
5f1a700fd,1,3
99be827e6,1,3
4e37bb1e2,1,1
6c121d784,1,1
af1c2888d,1,2
4f7932c0d,1,3
eee3ab446,1,3
35a62a8b1,1,1
37884b086,1,3
a9fb31e59,1,3
c4f6cca8a,1,1
838e46496,1,1
b8f60eb7e,1,1
c37d5c957,1,3
c749028bb,1,1
d67619580,1,1
182aa4a29,1,3
e17f6ac56,1,3
cda31e59d,1,3
46fdbf640,1,1
c565589a8,1,3
87143ebd2,1,2
ab2e61df2,1,3
61fa7980d,1,3
e633386b0,1,1
643eab5c6,1,1
e96d122ed,1,1
2aaa0c8b6,1,1
020cd1d50,1,3
1b871dbaa,1,1
1dfcfe139,1,3
9bb035799,1,2
88dbaffe0,1,1
9a609ef71,1,3
8411ba490,1,3
45f72b10b,1,3
1a2c91362,1,1
ecfcb4430,1,3
ffb6a7f5d,1,3
fe9307848,1,3
a43540943,1,3
c7c6fc160,1,1
e66d0c392,1,3
056768390,1,3
14bff008a,1,1
e940019a3,1,1
7342eafeb,1,3
24787403d,1,3
57189db08,1,2
8566a1bd5,1,3
4ac37cc7d,0,0
6ca8be82b,1,3
ebd16285e,1,3
bed0c276d,1,2
c82705cf4,1,3
4bff1ab0b,1,1
a9eef9dca,1,1
639a4bcfd,1,3
bd18b6cf6,1,3
d3077e6b1,1,3
d4bdcd89c,1,3
3308b3980,1,3
4effbea00,1,2
2cf927db8,1,2
2256216b1,1,2
fda10b9ed,1,3
4d7111b92,1,2
2dfaf69b5,1,1
89d4cef63,1,1
8c76e6356,1,1
f6549ffdd,1,1
f58143fd5,1,2
a65853183,1,3
ab41920c4,1,3
355cc5db7,1,1
ef50eab33,1,3
ec250ea11,1,1
a2ee6f2da,1,3
8a29d1df0,1,3
9f194db92,1,3
f5e793c38,1,1
d440e9ebf,1,3
31dcdb872,1,1
2cba60aeb,1,2
e08644762,0,0
d0b337200,1,3
fbc8619d9,1,3
02af3813e,1,2
8d83c952c,1,3
0322aa5b0,1,1
21b933087,1,1
bad270818,1,1
3ac6d621b,1,2
98c36e1bc,0,0
cda71c00a,1,3
355e8bc38,1,1
b888f72cc,1,3
3bc0357ce,1,3
3f0dca87f,1,2
acde4eb5b,1,2
344b9632c,1,1
70503cc75,1,3
eb8baed62,1,3
faca11616,1,3
816112569,1,3
33a373ca9,1,3
9bbd8c277,1,3
07218c870,1,1
024bc29f1,1,2
4ffa77f1c,1,1
aa3c0fe1e,1,3
43021e4ed,1,2
6de0087e7,1,3
2d79572ae,1,1
62dc0532f,1,3
73a2be705,1,3
37fadf608,1,3
f0133d72c,1,3
7711871ae,1,3
d72bc7206,1,1
ce0294cec,1,3
91e996718,1,3
9a591a8d9,1,3
3a94fdf2d,1,2
2514503e7,1,3
29f557bd3,1,3
a804fded8,1,2
7f5233804,1,3
43b6e3f2a,1,3
11a3fb06e,1,2
9d8f22942,1,3
393b4d104,0,0
23baf0395,1,2
4158fbb67,1,1
8d0b0238c,1,2
305524cba,1,2
39e0f5513,1,3
fc19f9c36,1,3
4546c89b3,1,1
3c59aa98d,1,2
6b574c312,1,3
656c5e0ff,0,0
0d4750032,1,3
888116751,1,1
81573a25f,1,3
47aacf137,1,3
2857efde3,1,3
a6af385f0,1,3
983160271,1,1
b7006ed96,1,3
74d40e344,1,3
588ac0ef1,1,2
97fe7f730,1,1
594c46c16,1,3
3f1b7bea6,1,3
871a00e21,1,1
0ac2e7d16,1,3
851c46a9c,1,3
36ed4f417,1,1
e65ac2a2e,1,3
24737dbd5,1,2
21a1b528f,1,3
0f258665b,1,3
3d011c364,1,3
51572cdd3,1,3
5e27bdcde,1,3
591fa7c31,1,1
f729f19c5,1,1
6a1240a5d,1,3
f0ebfa37d,1,3
aa4b23487,1,3
ab519bf92,1,2
01a985b44,1,2
9d6c6055b,1,3
8f860b014,1,3
e15b26ed8,1,3
a93eb0d6f,1,3
47ad7a82a,1,1
ab293b191,1,3
3712c63fd,1,2
3e6fa700b,1,3
078fb1715,1,3
11757c072,1,3
5c716a537,1,2
baf60f1bb,1,1
b1c66fa13,1,2
9162433d5,1,3
caaf719c3,1,1
5da236a17,1,3
026c5716f,1,3
105fd5ad7,1,3
8f13a2d89,1,3
9697ebf42,1,1
869c8208d,1,1
e08649ba2,1,2
5de1d0c34,1,1
e9feaab54,1,3
5e951b28f,1,2
ae16e308d,1,3
