PetID,image_embedding_available,image_embedding_count,image_embedding_primary_available
de0f96a50,1,2,1
fcb911968,1,1,1
9deed930d,1,3,1
73c2c22ca,1,2,1
fffa39a6a,1,2,1
c3b263e8f,1,3,1
c5db00aa6,1,3,1
00b23513e,1,3,1
232aee73d,1,3,1
49382f7cb,1,3,1
6dacaf7cf,1,1,1
e4afff6dd,1,3,1
f3551e91f,1,1,1
e0e2880ae,1,1,1
f6ec35f31,1,1,1
db0213107,1,3,1
bb15b64ea,1,3,1
ee71508dc,1,2,1
ad66b0f44,1,1,1
de92761ef,1,3,1
fdd191ba0,1,3,1
2c3f23fce,1,2,1
b1763b8b7,0,0,0
7feb1774c,1,3,1
3583095d0,1,3,1
6d1fdcbfc,1,1,1
49c216bf8,1,3,1
fd33218b8,1,2,1
0143edd0a,1,1,1
e4aadf23c,1,3,1
7983db8d9,1,3,1
09f6e29b8,1,1,1
ea062393d,1,2,1
71510cf8b,1,3,1
db08f8564,1,1,1
ddae7aede,1,3,1
b898e8d6c,1,1,1
9ef3d0eec,1,1,1
f4948a23d,1,3,1
dfc3301fb,1,3,1
c76d9c5b9,1,3,1
218430ef9,1,3,1
f580ba98c,1,3,1
57e37b00b,1,1,1
a970b89c7,1,3,1
f2212e16c,1,3,1
8aaff4d83,1,3,1
4a6e23ad7,1,3,1
91a4c6b77,1,3,1
7a59ae5ed,1,1,1
7075c1306,1,3,1
63d254530,1,3,1
962f76f58,1,1,1
e94581522,1,1,1
975d32d75,1,3,1
f7675eb96,1,2,1
dd38f7a48,1,3,1
1cea0ad08,1,3,1
1df182906,1,3,1
4696fb463,1,1,1
3bc3e9db2,1,1,1
343962804,1,3,1
98686f3bc,1,3,1
582c02d86,1,3,1
8010a808c,1,1,1
7cfb6fe9c,1,3,1
392cb224a,1,3,1
ca7c6095a,1,3,1
11d741736,1,2,1
bba3070ad,1,3,1
9166a802a,1,3,1
4d27ab123,1,2,1
03f48e12b,1,3,1
0e49eebb3,1,2,1
e0a797901,1,2,1
fb5ef5522,1,3,1
7daf7af9c,1,3,1
5f6d23ada,1,2,1
b15d56540,1,3,1
937c2e14f,1,3,1
bfa9377c9,1,2,1
a05c489dc,1,3,1
6202e7d4d,1,3,1
42eac4984,1,3,1
d3dacde96,1,3,1
326355730,1,1,1
7438f5d52,1,1,1
beb93c6ab,1,3,1
e61d62489,1,3,1
696e2d638,1,1,1
5c110b9d2,1,3,1
489dad256,1,3,1
d476272d7,1,2,1
d25ad4b76,1,2,1
8d7eff0cc,1,2,1
dc371c173,1,3,1
400eaa6d5,1,3,1
2ea25b63b,1,3,1
0d3081480,1,3,1
e4f9be28d,1,3,1
70c1e9c61,1,3,1
c879064dc,1,1,1
c02ce1bc0,1,3,1
96d7ed5de,1,3,1
cd1e7ec9d,1,3,1
f27974780,1,3,1
dac60bd9c,1,1,1
5ddd7f219,1,3,1
852296968,1,3,1
e5728f078,1,3,1
9869aad59,1,2,1
a734e866e,1,1,1
1c3f79b11,1,2,1
1965d2288,1,3,1
66faa15c8,1,3,1
b7ea489ae,1,3,1
1dc90fbb8,1,2,1
434691342,1,1,1
1c8b66066,1,2,1
0db02527a,1,2,1
83b2fae5e,1,3,1
030f32f08,1,3,1
0338fcdaf,1,3,1
482fc8a70,1,3,1
6295b5bc0,1,3,1
370d9c1ba,1,3,1
728a08a8b,1,3,1
5b4caee59,1,1,1
9dfd5312c,1,3,1
63f7cacce,1,3,1
2e73c3dc3,1,1,1
c1b7a178a,1,1,1
5328a3ad8,1,3,1
e6bc32c73,1,3,1
afa07a0d6,1,2,1
45f9a9f66,1,2,1
1fd2f589f,1,3,1
f7999c9bf,1,3,1
0ed8d0f9c,1,1,1
e4fb514b2,1,3,1
13c67e713,1,3,1
ca81b2566,1,3,1
cf8250644,1,1,1
7ebdfc3b7,1,2,1
b2e138d7a,1,2,1
af1b915b3,1,2,1
cf78e66fd,1,1,1
c273ffe1e,1,3,1
63f2e0940,1,3,1
256f40704,1,3,1
f677061e8,1,3,1
bd2ad0f9d,1,3,1
9c43d4567,1,3,1
657a54d36,1,3,1
f35a5dd35,1,3,1
a9551ed6d,1,2,1
c723171ff,1,3,1
c78cc1272,1,1,1
bf87b176d,1,3,1
3f2a40f0a,1,2,1
cf76c794a,1,1,1
54959e674,1,1,1
af28491d1,1,3,1
acc76c678,1,2,1
dfcd19237,1,2,1
c96423707,1,3,1
5382ef1e5,1,1,1
5971694db,1,3,1
c3a52fbbe,1,3,1
29778124f,1,2,1
fb9a1cf69,1,3,1
050afc987,1,3,1
8eece1c0c,1,3,1
58a4768a6,1,3,1
113252df2,1,3,1
2f7da7f8f,1,2,1
8553b7037,1,3,1
aa795e561,1,3,1
428877021,1,3,1
8b6867433,1,3,1
d837f80dd,1,3,1
eaf13651e,1,1,1
f82aa539c,1,3,1
efe569ca6,1,2,1
df6205194,1,3,1
7433339b9,0,0,0
ca7075738,1,2,1
0b6457bf5,1,3,1
1ff148919,1,1,1
fe15cb88c,1,1,1
dd5275a60,1,3,1
c0898504e,1,3,1
1ed0c2a41,1,3,1
386990598,1,2,1
5ea1f2c39,1,3,1
88c0e21d1,1,3,1
226e8fe7c,1,1,1
f288b4919,1,3,1
0f80c9dc5,1,1,1
d89ce4c76,1,3,1
21579dbcc,1,2,1
f83096577,1,3,1
3bb86aa8f,1,3,1
a34cf041b,1,1,1
293061205,1,3,1
1020c8f00,1,2,1
f61cb2ecd,1,3,1
6dbed5324,1,1,1
ffe0f06ab,1,1,1
b932b3915,1,3,1
066498aa1,1,3,1
758a6def9,1,1,1
ab8a8e5c9,1,3,1
7821d724c,1,3,1
1a51506e1,1,3,1
5e74dfc90,1,1,1
faf4fd269,1,1,1
4f623a979,1,3,1
3105b0012,1,3,1
4ad400ba0,1,2,1
85188cb67,1,1,1
ba3ee71f8,1,3,1
0a4fc94e5,1,1,1
d19f035bc,1,2,1
087313ba2,1,3,1
b3b26191c,1,2,1
84e1e59d5,1,3,1
2b5249852,1,3,1
bb0dddcf2,1,3,1
824db46ba,0,0,0
a6e33dddf,0,0,0
33aa18b41,1,3,1
dcd93c794,1,1,1
9dfcbe364,1,1,1
1bcec6d18,1,3,1
4cfbb4616,1,2,1
84c1afe03,1,2,1
861d65847,1,3,1
90bc90da2,1,3,1
1bbadc050,1,1,1
90b927fdd,1,3,1
7fa23fd14,1,3,1
a0da2621e,1,3,1
7ddf00d90,1,2,1
630e96c9d,1,3,1
a20880c1d,1,1,1
c33c82dd5,1,3,1
acd9e66f1,1,3,1
ba54e88a9,1,3,1
a6c7f3a13,1,3,1
4ffbe0538,1,3,1
0792dbfa4,1,3,1
cff80e84d,1,1,1
a7554fc9e,1,3,1
3338e5ec6,1,3,1
447233a49,1,3,1
5b6add800,1,3,1
b2b3baca1,1,2,1
b9e27a268,1,3,1
469e709ba,1,1,1
262d7f006,1,3,1
175f4a910,1,2,1
b8ccf4b62,1,3,1
7d1030b42,1,2,1
94019dc75,1,2,1
b9405015b,1,1,1
1035db262,1,2,1
59e59bd5a,1,2,1
554c80a2a,1,3,1
2a69070a9,1,3,1
8d8895245,1,3,1
d70af36fd,1,1,1
a120cae65,1,1,1
7cf37c7e2,1,3,1
374b76068,1,2,1
70112a1b9,1,2,1
9f2dd031a,1,1,1
79a9a7b05,1,3,1
bf90589d1,1,1,1
e375cb119,1,1,1
1e87e4110,1,3,1
2932eac8e,1,1,1
6aee1d8da,1,2,1
679e98b95,1,1,1
39fc7e6d8,1,3,1
484915b4f,1,3,1
9abe933fd,1,3,1
a972114e1,1,3,1
f1fe2758a,1,2,1
417c09a08,1,3,1
f6fac7b56,1,3,1
8655a46ed,1,3,1
1f9b856e0,1,2,1
b574af70f,1,3,1
e9ec4d543,1,3,1
ea39ef3ae,1,3,1
f34b0a578,1,2,1
9bd70dc2b,1,3,1
685b2cbe4,1,3,1
be3508ce5,1,3,1
b7e7211e7,1,3,1
2c3d7804c,1,3,1
09eca4557,1,3,1
ef896feeb,1,3,1
1871dd283,1,1,1
c45e47c4c,1,3,1
c5af48975,1,3,1
f07e35bb8,1,3,1
c8c7ef646,1,3,1
387a8e71a,1,1,1
3b4b4cb9c,1,3,1
2bf2c6260,1,3,1
f104f8045,1,3,1
745fd19b8,1,3,1
9a3224461,1,3,1
f861fe441,1,3,1
c32940f0f,1,3,1
77bb4ce3a,1,3,1
9fb2a918d,1,3,1
abaf6c9ee,1,3,1
799cbc9e1,1,3,1
55f1edd7d,1,1,1
1d3dd0cb8,1,2,1
12ccd5019,1,2,1
b51b41933,1,3,1
097dd9931,1,1,1
86b3239e9,1,1,1
c0545b660,1,1,1
f0e2f80c5,1,3,1
c93e86f5d,1,3,1
b477ad589,1,1,1
0af142ee3,1,2,1
eb7f34ac5,1,1,1
bd56db16a,1,3,1
eb1f2f2f0,1,3,1
7d6298b6e,1,3,1
615afad71,1,3,1
1528d2a61,1,3,1
02fee7295,1,2,1
3402b3970,1,3,1
1e7a3b766,1,3,1
6ce342cfe,1,3,1
5f20dde82,1,3,1
56ae25223,1,3,1
56e231a77,1,3,1
d168549f2,1,3,1
b9e604ca1,1,3,1
9d7c4455c,1,3,1
1b1cf81d4,1,1,1
48c598ef0,1,3,1
ca4224e0b,1,3,1
38f6f3011,1,3,1
a56bbc295,1,3,1
e63eea2f7,1,2,1
191fb0046,1,2,1
4ce620a7a,1,2,1
bbd0c8f36,1,1,1
abf38029d,1,3,1
8f45b9967,1,3,1
59ad17125,1,2,1
829889fa9,1,3,1
a9e4d6df7,1,3,1
9568aa267,1,3,1
3503528f8,1,3,1
cb9eb954c,1,2,1
8ce613036,1,2,1
a6610ebd3,1,1,1
d7a002088,1,3,1
4448f7d57,1,2,1
189a8292b,1,2,1
49aaa4f94,1,1,1
0111f92ff,1,3,1
a53cb0980,1,2,1
ba2d4e877,1,2,1
3285d041f,1,2,1
be36182ea,1,2,1
07ee44cb8,1,3,1
9fb8e5e73,1,3,1
fcc138c39,1,3,1
f980544af,1,3,1
01c202740,1,3,1
a1379a575,1,3,1
8bb0f874b,1,3,1
aaa9c8e09,1,2,1
56ab5d935,1,1,1
96e9f6fd8,1,3,1
1f0e01c1d,1,3,1
0c0bae9fb,1,3,1
163adc370,1,3,1
d8b05d43d,1,3,1
fd71f9fb4,1,3,1
9d1b799e7,1,3,1
dd13b36c6,1,2,1
08a9b6f29,1,3,1
812240d28,1,3,1
1565d09ad,1,3,1
02f7300db,1,3,1
60f9fee55,1,3,1
d33f713d0,1,3,1
b3fc0b07a,1,3,1
e58dde7d7,1,2,1
16dc1188b,1,3,1
4ceff3a2e,1,3,1
cdf4d775f,1,2,1
f0bec65cf,1,3,1
f9159b6df,1,3,1
1a1e3aa63,1,3,1
534104c8e,1,1,1
26dfe8b29,1,2,1
d9f772c36,1,3,1
b1dd64fa6,1,3,1
853fc56da,1,1,1
08d198666,1,3,1
72482852e,1,3,1
a015cce59,1,1,1
fc32d375d,1,3,1
14410015e,1,1,1
a56c46193,1,3,1
72e24597c,1,3,1
6521d5af1,1,3,1
261c4115b,1,3,1
2d0315769,1,3,1
ce19e69ff,1,2,1
495ad1b56,1,3,1
2fc753430,1,2,1
80aca536a,1,2,1
daabe5f9d,1,1,1
883e7d058,1,3,1
e246ecfdc,1,2,1
437b06047,1,3,1
1d30559d8,1,3,1
bd8ce1096,1,1,1
902624c4b,1,3,1
920cfaad3,1,3,1
b41cb9e51,1,2,1
5c30eceb2,1,3,1
e94f842c0,1,2,1
1d8dd930a,1,3,1
0985e2dad,1,3,1
0633474d9,1,3,1
33eaf34b3,1,1,1
7942b62ef,1,2,1
f056ab9fc,1,1,1
df59dd59f,1,3,1
68d7d01d0,1,1,1
a819945dc,1,2,1
0be7a4adf,1,3,1
8b2be8807,1,3,1
9c33e8db3,1,3,1
6adc3bf2f,1,1,1
66a1d5bc4,1,3,1
f4ae0ba7a,1,3,1
2c137b9a4,1,1,1
d40e98a9b,1,3,1
76c276834,1,2,1
8170c6b01,1,3,1
8e77d52ad,1,3,1
bdbe7091f,1,3,1
150257980,1,1,1
a00eaa0fb,1,3,1
3ec367f79,1,1,1
28f9f4ec4,1,3,1
2a9be9456,1,3,1
19db3e21f,1,3,1
d86d7a70e,1,3,1
976cd59b0,1,1,1
004a26127,1,2,1
b6c338f94,1,3,1
fa21ddfa3,1,3,1
4e6750363,1,3,1
7238228b5,1,1,1
8670bd551,1,3,1
ffbc3eaaf,1,2,1
06cc44fad,1,3,1
5a17d8cea,1,3,1
fd3c1a3bb,1,3,1
2b0b80ef6,1,3,1
8dfc9cc69,1,3,1
b80a19455,1,3,1
d8be7f8b0,1,1,1
0e80de8ac,1,1,1
4a4fb4974,1,3,1
4a818af93,1,3,1
5b59ef7ee,1,2,1
ad002785c,1,3,1
002230dea,1,3,1
ef638b9d9,1,3,1
f5bcc82f8,1,3,1
1d7e844a7,1,1,1
67b1168ba,1,2,1
26428557f,1,3,1
b6cea4edc,1,2,1
8b2d9c8f5,1,3,1
41e069381,1,3,1
d1962ab4f,1,1,1
7e250a5f1,1,3,1
0063f83c9,1,3,1
29e2ac645,1,3,1
d5124cdcc,1,3,1
0d6b8efdc,1,3,1
e5c42ae26,1,1,1
93dc36260,1,2,1
f29aeba4e,1,1,1
503a096e7,1,3,1
1facdfb28,1,3,1
206db8d8d,1,3,1
599d24d23,1,1,1
1a0395c7f,1,1,1
4f1d86875,1,3,1
53cab4731,1,2,1
10eea956d,1,3,1
62b9cb163,1,3,1
5bbc1017c,1,3,1
5e3994257,1,3,1
4a93b3e4e,1,1,1
382b4212b,1,3,1
991eba9f9,1,3,1
6ade0f2fe,1,3,1
239495f90,1,1,1
8e2723a38,1,1,1
8f128d3ed,1,3,1
497ef36aa,1,3,1
af514b027,1,3,1
5cba5c76a,1,3,1
a2cf852c0,1,3,1
8489f930c,1,1,1
7026f3191,1,1,1
a16c6d55d,1,2,1
7727b4dae,1,2,1
cddbe627c,1,1,1
dae13a47e,1,3,1
fe056693f,1,3,1
61d4dc56b,1,3,1
1a91262f6,1,3,1
446748891,1,3,1
6bd434dc9,1,3,1
3f834da3b,1,3,1
f72d7a939,1,3,1
779d50e4f,1,1,1
ee93b2d47,1,3,1
8849d3fe9,1,3,1
143d10038,1,2,1
2d3d873be,1,3,1
092fa68bd,1,3,1
a8a2aecc3,1,3,1
a1390d450,1,2,1
42ea4ccd8,1,3,1
12dce436d,1,3,1
5bd859977,1,2,1
7df56218d,1,3,1
0ede86b28,1,3,1
392caeaed,1,2,1
22a7a8a13,1,3,1
f904be121,1,3,1
45af03266,1,3,1
1ba488d80,1,3,1
96cbe1e48,1,3,1
79ad78fc4,1,3,1
a6239b2f3,1,1,1
6da53f587,1,3,1
c240d153f,1,3,1
29b60faaa,1,1,1
000a290e4,1,2,1
f6575f08d,1,2,1
67a68df4a,1,1,1
011a11cda,1,3,1
2e1de0bba,1,1,1
0038c9343,1,3,1
68046ca33,1,2,1
18cd75354,1,1,1
03e429963,1,3,1
15a06cb97,1,3,1
19f0ef706,1,3,1
533c528ec,1,3,1
07877aea7,1,2,1
322b32801,1,1,1
f892c5908,1,3,1
2a6884283,1,3,1
97a10da78,1,2,1
f2f8667a2,1,3,1
b1d288322,1,3,1
7ee6fe581,1,2,1
9ba39bba6,1,1,1
97b9ee40b,1,3,1
4fcd7cfe0,1,3,1
8528b3d49,1,3,1
f6f2f9424,1,3,1
8ac1e8eb6,1,1,1
56e91b142,1,1,1
8a04b2403,1,3,1
ccdc0f862,1,3,1
aeffc6dfd,1,1,1
0cc3e27b5,1,3,1
c37b2e740,1,3,1
169184766,1,3,1
792c38c44,1,3,1
a0825ad18,1,1,1
eac15ca35,1,3,1
8ac51d5ce,1,1,1
f8bf52aea,1,2,1
442822be3,1,3,1
02d9e61ca,1,3,1
5d55a0cb3,1,3,1
9f5636404,1,3,1
75fc7829e,1,2,1
1e7159da4,1,3,1
95af6f72b,1,2,1
434a2904c,1,3,1
d0d9596e3,1,3,1
7cd5e5195,1,3,1
2fb24b53d,1,3,1
b3580fea4,1,1,1
737069cee,1,3,1
1940b59e7,1,1,1
f69bd4b27,1,3,1
ff5ea4f84,1,2,1
660cd67ed,1,1,1
cf162bb42,1,2,1
386e1a0fd,1,3,1
155e1f0ca,1,1,1
6dd6363f0,1,3,1
7a31d17c7,1,1,1
5bd3c6eee,1,1,1
861c903b6,1,2,1
3cae1b9ae,1,1,1
83b2d9103,0,0,0
8dd8a7b9e,1,3,1
ba16888d7,1,2,1
775da0afe,1,3,1
7b6f894a1,1,1,1
728ed1c0e,1,1,1
e89b02af3,1,3,1
3f38aabf4,1,3,1
fc93e5aa5,1,3,1
bb2808ff8,1,3,1
f7d93d4e8,1,2,1
289d0bc8a,1,3,1
51d815775,1,3,1
8335d65e0,1,1,1
90ce48a71,1,3,1
2e41f018c,1,3,1
a8249d599,1,3,1
8d1dce21f,1,3,1
628a224b2,1,1,1
02612ab95,1,3,1
1303e86df,1,2,1
4a5a02164,1,1,1
0cd8ca49f,1,3,1
752b2d9c5,1,3,1
eb6bb82fd,1,3,1
9af3fec83,1,3,1
d9c151e72,1,2,1
4bd8b2b8d,1,2,1
cc08b4198,1,3,1
7ebe13a93,0,0,0
0691034ac,1,3,1
8483b2161,1,3,1
90f1bb168,1,1,1
0e6492f0d,1,3,1
2e989d559,1,3,1
e29ff1448,1,2,1
c5ee96818,1,2,1
f86b59db0,1,3,1
9a7a6f554,0,0,0
813db4d5a,1,3,1
756eaf5eb,1,3,1
76a8ffac4,1,1,1
6ff9b83f0,1,1,1
3b901ae31,1,3,1
9fc14401a,1,1,1
a83683f66,1,3,1
e0ee00f9a,1,2,1
c9c023b3e,1,2,1
e9e263ee2,1,3,1
13a563b84,0,0,0
308a16b6e,1,2,1
cc42556cb,1,3,1
42103b22e,1,3,1
82f899eaf,1,3,1
48a3fe4ac,1,3,1
0ef640aaf,1,2,1
a0bcee7e2,1,3,1
de2460808,1,3,1
4e0a9cfec,1,3,1
1b6d1b049,1,3,1
d51de36a1,1,1,1
79ef1fd27,1,3,1
9a7474fd8,1,2,1
b78b30c18,1,3,1
e470b6bd3,1,3,1
111be067f,1,3,1
5bfbb098d,1,3,1
07bd5a7a9,1,1,1
636389c7d,1,3,1
375794bcb,1,2,1
3013d9169,1,1,1
3feae3fb7,1,3,1
01e4020da,1,3,1
5301da118,1,3,1
1929d8aea,1,1,1
4a02b467d,1,3,1
7930e4752,1,3,1
531e56f63,1,3,1
767be5091,1,3,1
2ab616a68,1,2,1
21415ffb9,1,3,1
07914c759,1,3,1
d4ec04b8e,1,3,1
d68357af5,1,3,1
63ba3f4a7,1,2,1
77c9c2e64,1,3,1
e16fc7feb,1,2,1
212157776,1,3,1
5264d253b,1,3,1
1ed55129a,1,2,1
79f8f767e,0,0,0
5ef34251f,1,3,1
239c4b696,1,2,1
06ed12b93,1,3,1
3cf0fcd34,1,3,1
e8a1f3d1b,1,1,1
b6fbfa344,1,3,1
155126a9f,1,3,1
3eee4f608,1,3,1
8106b5f6f,1,1,1
2275c7ba3,1,3,1
f8204bf7c,1,2,1
37fdaf339,1,3,1
39818f12c,1,3,1
121c5faca,1,3,1
ccd36a0f2,1,1,1
e9cfb355a,1,1,1
fe09dbb56,1,3,1
c2fc23444,1,3,1
531452675,1,3,1
418e88441,1,3,1
49c5dbda7,1,3,1
830b62870,1,3,1
b2936408d,1,3,1
26161bad4,1,3,1
095de41ba,1,2,1
020fbbc9d,1,2,1
49f06aa59,1,1,1
a3e32d538,1,3,1
edbe94a1b,1,3,1
2e116036a,1,3,1
2ffddd303,1,1,1
9a8a8b6ea,1,1,1
21a56b530,1,3,1
c50926700,1,3,1
1dcd8bc8a,1,3,1
2cd806c03,1,1,1
794c57f72,1,1,1
a0b92d7a2,1,2,1
47fc12331,1,3,1
1d1c1d51d,1,2,1
fed21411c,1,3,1
2b6fe231b,1,2,1
76301f924,1,3,1
0cda0894a,1,3,1
cc261e309,1,2,1
27177be26,1,3,1
a39034cfc,1,2,1
00be0a63e,1,3,1
8673a672d,1,3,1
6154a6716,1,1,1
9e1caf559,1,3,1
aa1cf9c0c,1,3,1
bce56e27b,1,3,1
637e741e8,1,1,1
10fa4505d,1,3,1
b3995ad50,1,2,1
056bb97e4,1,3,1
c0574c31a,1,2,1
7bc54baef,1,1,1
ebd3ef2f9,1,3,1
b181fa99a,1,3,1
3da55a076,1,3,1
24890da9b,1,3,1
42e9334f2,1,3,1
72f092b4b,1,2,1
91328d9f8,1,3,1
38ed119b6,1,1,1
32f29129c,1,3,1
577c72b39,1,3,1
d6e6e7d6c,1,3,1
8f5d6ee4f,1,3,1
4652decf5,1,3,1
85e72abd0,1,3,1
b278cd182,1,3,1
f618c35b8,1,1,1
f5fc7d4a5,1,1,1
9b9873716,1,3,1
4b29bbd04,1,2,1
52ed9719f,1,3,1
e7c1eb9ec,1,2,1
331476348,1,1,1
abadb839a,1,1,1
010a59236,1,3,1
3aa622eed,1,3,1
e899d33d5,1,2,1
0497c5ed8,1,3,1
cccbf8c47,1,2,1
31081d71d,1,3,1
c5aeec694,1,2,1
f231e1f78,1,3,1
1ce065496,1,3,1
8a3bb842e,1,2,1
af317c330,1,2,1
fe16bb525,1,3,1
a64d70c84,0,0,0
8009b7ac8,1,3,1
fe2209833,1,2,1
a6fe8b174,0,0,0
4f412d0fc,1,3,1
67ef0c9a6,1,2,1
6e642352c,1,1,1
732a2ed35,1,3,1
372d1784a,1,3,1
dd9ee4a38,1,3,1
56cba1beb,1,2,1
7f5cb9583,1,3,1
1539be087,1,3,1
6d87736bc,1,3,1
b12e22341,1,3,1
36f3f7027,1,3,1
69b79d62d,1,3,1
74e81519b,1,1,1
9115f86cb,1,1,1
66b206dbe,1,2,1
b59e875ed,1,3,1
63f28922e,1,3,1
a45142177,1,3,1
46feadc45,1,3,1
b84058aa2,1,3,1
5096467b6,1,2,1
18dab2783,1,1,1
f45171393,1,3,1
1d90e5473,1,1,1
0e83fbe2a,1,3,1
ae14a91dc,1,3,1
b672b7465,1,2,1
80bf7a371,1,2,1
ef8ddd70b,1,1,1
859b2a95b,1,3,1
97dc40c6f,1,3,1
35178a75a,1,3,1
553164b93,1,3,1
7d1ff4264,1,3,1
39ec77c60,1,1,1
66eb1d49b,1,3,1
7988bce47,1,3,1
cb295209a,1,1,1
4a311c6dc,0,0,0
f03ea3fd5,1,3,1
36ea16468,1,3,1
8755daaed,1,3,1
09f514bd9,1,2,1
36bec0c95,1,1,1
eb77ec282,1,3,1
3968d52d9,1,1,1
c07d6061c,1,3,1
e11e6cf89,1,2,1
b48d47214,1,2,1
1f983f20b,1,3,1
b3ff03304,1,3,1
e2334b5d7,1,3,1
a6231927c,1,1,1
3f7ef9681,1,1,1
466862270,1,3,1
e01638894,1,1,1
2b55fbaee,1,2,1
de0f0272c,1,2,1
c994bc1b2,1,3,1
d3a4afef1,1,1,1
183160bf0,1,1,1
ffd506899,1,2,1
1f2573b47,1,1,1
f888d5f54,1,3,1
073f265c3,1,3,1
334975a99,1,1,1
89bd573e1,1,1,1
7f9f1a2d0,1,3,1
5971c2462,1,3,1
6120ace5c,1,2,1
40fbb932c,1,3,1
f22aae8af,1,1,1
f08503742,1,3,1
d17892c89,1,3,1
f3326d571,1,3,1
09ca98f7b,1,3,1
4c6a4b965,1,3,1
c8b38c65e,1,3,1
acb248693,0,0,0
c65cbe7b2,1,3,1
ebf5e5e77,1,3,1
65a98c48f,1,2,1
a9f395ba8,1,3,1
8edd5d505,1,3,1
93a9e05b1,1,3,1
d4c153877,1,3,1
0c1e8a6f2,1,1,1
b67261194,1,1,1
8aef3b898,0,0,0
99daba941,1,1,1
868fb91f3,1,3,1
7cd898f38,1,3,1
3f4fff7b2,1,1,1
ef0fde5be,0,0,0
41a7d5bc2,1,3,1
01e5d357f,1,3,1
77a74852b,1,3,1
0b051c8b3,1,1,1
75d255222,1,3,1
3b2b69d20,1,3,1
811f9407f,1,1,1
ac3a5c473,1,3,1
8cb325d19,1,3,1
fb9d3b9ef,1,3,1
83f13202e,1,1,1
a9caf7e92,1,3,1
bfab5f493,1,3,1
f78698cc4,1,3,1
d5053eb47,1,3,1
9b0744be7,1,3,1
6102346ee,1,1,1
412d6c47d,1,3,1
ec4849051,1,1,1
485772d7e,1,3,1
b2b5ee33a,1,3,1
6b24d9186,1,3,1
3dfe89264,1,3,1
0a76a6cf3,1,1,1
a96f0d5bc,1,3,1
c05a85bbb,1,3,1
e4f7394ef,1,3,1
37e47eeab,1,3,1
98ae607d8,1,3,1
221cc9a2b,1,2,1
329814145,1,1,1
a8cfb849e,1,3,1
799aad68b,1,3,1
f796b0a30,1,1,1
bc2fdee71,1,3,1
ec15875ea,1,3,1
c6d879376,1,3,1
c5f1eb8b6,1,3,1
610246129,1,1,1
d072a58e5,1,3,1
bfdff0622,1,3,1
5e8f72190,1,3,1
067cacbb5,1,3,1
f9347cf8e,1,1,1
b1ae07ad5,1,3,1
38cf8b2f5,1,3,1
dfb0b0928,1,3,1
ec2c40301,1,3,1
d3e488484,1,2,1
a6fbe0f38,1,3,1
c9d24314b,1,3,1
6c6a5b5ac,1,3,1
1fd056050,1,3,1
38d23c02f,1,1,1
ec57adce7,1,2,1
abd7a3201,1,1,1
5944cef68,1,1,1
05a05d562,1,3,1
b96e5f6a6,1,1,1
b233246be,1,1,1
44db1cade,1,3,1
f90762cef,1,1,1
6aa6cfaaa,1,3,1
3a14fbb8e,1,3,1
4f9379256,1,3,1
b43155295,1,1,1
c9d955ac9,1,1,1
031a0e45a,1,3,1
eaef39ceb,1,3,1
dc4e92b83,1,2,1
a56d6eceb,1,3,1
8e5356302,1,3,1
ae3ef6983,1,2,1
2d00520ed,1,3,1
36010cec4,1,3,1
143a52d8b,1,3,1
eda2151fa,1,3,1
f336dbe0f,1,1,1
9d3c3c390,1,3,1
8a97062f5,1,1,1
5a3e60ced,1,3,1
679d0c196,1,1,1
8632f7132,1,2,1
c7338db23,1,3,1
1a849a445,1,3,1
cbb64ed77,1,3,1
f64f8a464,1,3,1
356d9395d,1,3,1
9fae764f0,1,1,1
c1f4af354,1,1,1
8cf93cab0,1,2,1
a63f6c6a1,1,3,1
076d6f830,1,3,1
a04c35bc6,1,2,1
0b3b23c20,1,1,1
f2bb56f7a,1,3,1
098b6e1e6,1,3,1
4c56ed2b6,1,2,1
0173c456c,1,3,1
75ca94b67,1,3,1
d6259561f,1,1,1
7cbe52a0f,1,2,1
c7aa43e1a,1,3,1
f073c005e,1,3,1
0a0e8c15b,1,2,1
09a41530d,1,3,1
5ae7359ab,1,3,1
7df257784,1,3,1
28e151af1,1,2,1
c6bb64d82,1,3,1
eb64e3d68,1,3,1
d99012d9f,1,3,1
01ecd8b66,1,3,1
6d2c3b550,1,1,1
2edd45e56,1,3,1
69d95bc54,1,1,1
7f6779706,1,2,1
2d8db1c19,1,3,1
ef70f3263,1,3,1
24c1d5a33,1,3,1
6c62c854f,1,1,1
079f5f1e4,1,1,1
78332e36f,1,3,1
fdc472b2e,1,3,1
a3eb4fe4d,1,2,1
87615b2c6,1,1,1
8ef4b6cf3,1,3,1
78cb569c6,1,3,1
5cd76da7d,1,3,1
ad6cfec5c,1,3,1
db6082ae6,1,2,1
94610095f,1,3,1
60c1c2fbd,1,3,1
a2c44e0b3,1,1,1
e32f5a36f,1,2,1
4f1d0410d,1,2,1
2e74deb7b,1,3,1
9ee623346,1,3,1
bc0a5524c,1,3,1
5163abb6e,1,3,1
29170247f,1,3,1
006d301e9,1,3,1
fed3c719a,1,3,1
164462023,1,3,1
e2a9dd71a,1,1,1
86c1be8f0,1,2,1
f252006a7,1,3,1
da34209ec,1,3,1
59a3ee7ff,1,2,1
77d4eba90,1,3,1
b756bfae3,1,2,1
e6b28fc29,1,2,1
3721ed900,1,3,1
