Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,name_available,description_available,name_char_count,description_char_count,description_word_count,sentiment_available,sentiment_score,sentiment_magnitude,sentiment_sentence_count,sentiment_token_count,sentiment_entity_count,metadata_available,metadata_image_count,vision_labels_per_image_mean,vision_label_score_mean,vision_label_score_max,vision_unique_label_count,vision_colors_per_image_mean,vision_crop_hints_per_image_mean,image_pixels_available,image_pixels_count,image_width_mean,image_width_max,image_height_mean,image_height_max,image_aspect_ratio_mean,image_aspect_ratio_max,image_resolution_pixels_mean,image_resolution_pixels_max,image_brightness_mean,image_brightness_max,image_contrast_mean,image_contrast_max,image_colorfulness_mean,image_colorfulness_max,image_edge_variance_mean,image_edge_variance_max,image_aspect_ratio_sd
1,Mimi,18,307,0,2,2,7,0,2,2,1,1,1,1,1,0,41330,e24df6f75295975b60b5996036347600,0,Mimi was a stray. She had been stay rough on street for few months after being abandon by her owner. Her age is about 1.5 ~ 2 years old. She been spayed and treated since early of February. She is active and can be a good guard dog.,07914c759,7.0,4,1,1,4,232,48,1,0.0,1.4,5.0,0.0,5.0,1,7.0,8.428571428571429,0.7602970705084745,0.97243476,22.0,10.0,1.0,1,7.0,267.2857142857143,300.0,356.2857142857143,400.0,0.7501812907904278,0.751269035532995,97017.71428571429,120000.0,126.4941,158.37749,46.65592,49.47845,27.565455733840622,35.28322179764459,4248.2515,5457.7563,0.0004440699316140752
2,Jackie Boy,5,265,0,1,1,0,0,2,2,1,1,1,1,1,150,41401,9238e4f44c71a75282e62f7136c6b240,1,"Picked up from street when he just about 1month old, meowing around on street looking for food or maybe its mom, very friendly,very manja, unfortunately he has to be in cage most the time as my situation not allow him to be free plus some of my dogs does will kill cat, but he is easy to get along with dogs. He can make a good massage on shoulder or body :) very handsome boy as well you may loves him! Anyone would like to adopt him to give him a safe place call HOME? Contact or sms me please, thanks! Please do consider to adopt him, now he has no more out from cage for free, i total have 6 dogs and 1 pup are under my care, although he can get along with dogs unfortunately most my dogs are not friendly to him, he has to be in cage 24/7 now! Anyone please don't mind to give him some freedom from cage??",d4ec04b8e,20.0,4,1,1,10,810,166,1,0.4,4.5,7.0,0.0,27.0,1,20.0,9.25,0.8074145392972972,0.993889,34.0,10.0,1.0,1,20.0,377.9,400.0,313.45,400.0,1.281170671984897,1.951219512195122,116549.0,156800.0,102.34836,144.48332,61.734924,77.13855,35.81032454523906,57.74003516701726,3768.834,8703.915,0.36810416856246375
2,,0,266,0,3,1,2,7,1,1,2,2,2,1,3,0,41326,b3b9d092e0cced7bb066e65e6793f527,0,The mother cat and her 2 litters are left abandoned at the Kg Pandan shops. The babies are only 1 week ago. Very tiny and fragile. Urgently looking for adopters. Please help.,d68357af5,4.0,1,0,1,0,174,32,1,-0.2,1.5,5.0,0.0,6.0,1,4.0,9.25,0.7677390527027027,0.991932,17.0,10.0,1.0,1,4.0,477.5,640.0,480.0,480.0,0.9947916666666666,1.3333333333333333,229200.0,307200.0,138.64772,148.43686,61.422615,82.85483,22.86984903092389,34.8254735210289,2764.6965,3221.555,0.344971000693456
2,Kirk,24,266,0,1,1,2,0,2,1,3,1,1,1,1,0,41326,724b19062b100cbc5151aa28d259e7a9,0,This cat belong to a foreigner. She had 10 cats. Need adoption as she is leaving msia. This one is very friendly and cool. Great pet for someone who has a busy life. Eat normal cat pellets.,63ba3f4a7,2.0,4,1,1,4,189,37,1,0.3,2.3,6.0,0.0,10.0,1,2.0,10.0,0.8316581255000001,0.99120307,12.0,10.0,1.0,1,2.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,159.25388,166.30591,64.55142,69.27711,13.749066078215108,13.92176798218924,4712.25,4764.0923,0.0
1,Faith,8,218,307,2,1,2,7,2,2,1,1,2,1,1,0,41326,9a60ab224ae13974429662d4b822ecb6,0,"Dear korkor and jiejie, I have already been adopted by Mei Xin jie jie's family, but yet to go to my new home yet.Mei Xin jie jie and my new mummy went bought my things yesterday and I'm wondering what will I be getting. Mei Xin jie jie is a very sweet girl and she will be playing with me when I get to my new home.I love her too! That's why mummy decided to let me live with them. _______________________________________________ Faith was a little tiny puppy when I found her wandering around.She had a bald tip tail and hind legs and could not walk properly thus we believed she was ill-treated from home and had no proper nutrition. So we brought her home and sent her to the vet. The vet said she was about 1 month plus old then. She was given medicine and dewormed but not heart guard as she was too tiny. She's now healed with LOTS OF HAIR!! and very healthy. We are a couple staying in a rented home with neighbours who complain about our dogs let free in the compound.Therefore Faith lives in a cage whenever we're off to work and out of home. I am now not working but will soon be working again. Also, due to our financial status, we're not able to to provide proper nutrition to all the animals thus we have decided to let go Faith the youngest dog which needs the nutrition and a proper growing envinroment most. Faith is toilet trained and she's fleas/ticks/mites free. TOILET TRAINED - She might let go at the wrong place due to new environment. ------------------------------------------------- Dear Wonderful pet lovers, I have received many calls regarding Faith this whole day and am happy to know that there are so many of you out there who are interested in adopting her. There's a question I must answer to every phone call and I should state it here clearly. YES,ADOPTING FAITH IS FREE! YOUR PRICE TO PAY IS TO GIVE MY LITTLE MONSTER PROPER CARE AND A LOVING HOME. Please also note that Faith is a growing puppy therefore she's very playful and active - running around.This is the only thing I am worried about. If you're interested, pls call me anytime to arrange for a meet up with her.",77c9c2e64,7.0,2,1,1,5,2110,403,1,0.2,8.8,19.0,0.0,55.0,1,7.0,10.0,0.7867905378571427,0.98229784,28.0,10.0,1.0,1,7.0,374.42857142857144,400.0,348.42857142857144,400.0,1.0991164007660355,1.3333333333333333,129160.71428571429,152000.0,105.4445,148.46854,57.265198,72.9817,38.53708941250576,49.73595690579998,1547.5472,2164.331,0.22482411015900233
2,Not Name Yet,2,266,0,2,4,7,0,1,1,2,1,2,1,2,0,41335,0fe2079670ca7215823966c679aff4ea,0,Giving away for adoption. Why? Too many cats and not capable to have all. Need someone who can take care of them properly with love. They are cute.,e16fc7feb,2.0,4,1,1,12,147,28,1,0.0,2.9,5.0,0.0,6.0,1,2.0,10.0,0.8028102785000002,0.9928566,12.0,10.0,1.0,1,2.0,400.0,400.0,400.0,400.0,1.0,1.0,160000.0,160000.0,135.7183,142.81499,41.742104,45.903576,33.58519105619374,39.17055693134309,2419.7153,2488.0234,0.0
1,Daisy,2,31,307,2,1,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a home sweet home. Commitment to spay is compulsory. If u are interested to gv her a home. Pls contact Rachel,212157776,4.0,2,1,1,5,134,25,1,0.2,1.3,4.0,0.0,5.0,1,4.0,10.0,0.8213417335,0.98293644,12.0,10.0,1.0,1,4.0,318.5,356.0,417.0,480.0,0.8028508771929825,1.0614035087719298,137634.0,170880.0,96.707855,116.92599,77.71982,83.004845,58.897803953096776,84.36964798198673,2779.3145,3101.7695,0.1500656508699504
1,Ocha,12,307,0,1,2,7,0,2,1,3,3,1,1,1,0,41326,631e052398ce65bd18ab1ff06ca9a046,0,"Ocha is a cheerful and active dog who loves to play.However, due to car accident, he has a minor limping on his left hind leg. I wished Ocha can find a good owner who don't mind his leg and loves him. Thank you.",5264d253b,4.0,3,1,1,4,211,45,1,0.4,1.3,3.0,0.0,7.0,1,4.0,7.0,0.7224445128571428,0.96634334,17.0,10.0,1.0,1,4.0,312.5,400.0,312.5,400.0,1.1701388888888888,1.7777777777777777,90000.0,90000.0,77.87802,83.858505,43.514683,47.53079,24.034920053417792,30.20557397002014,3555.1775,3910.4387,0.6076388888888888
2,,5,295,0,2,6,7,0,2,2,2,2,2,1,1,0,41401,47e122a903cad1e2481fa9b84b8db59f,0,"very furry, beautiful tail and ear",1ed55129a,2.0,1,0,1,0,34,6,1,0.7,0.7,1.0,0.0,2.0,1,2.0,10.0,0.7617734185,0.99271953,12.0,10.0,1.0,1,2.0,300.0,300.0,400.0,400.0,0.75,0.75,120000.0,120000.0,114.567085,114.74827,55.84778,58.184067,17.91892165285551,18.152624344224442,5572.037,6043.1914,0.0
2,,1,266,285,3,1,6,7,1,2,2,2,3,1,4,0,41326,6cd9925615f5c7ccfe11a151521c969a,0,"Four, 2 weeks old kittens. Mix breed domestic and persian. Very healthy. To give away for free. Reason too many cats at home. Location in Puchong. Call or sms",79f8f767e,0.0,1,0,1,0,158,29,1,0.1,1.2,7.0,0.0,7.0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,
2,Hiren (Thanx Haziq),1,266,0,2,1,3,7,2,2,3,3,3,1,1,0,41326,23e54862081be8893f32f88cfb2f4bad,0,"Unic fur mixed with golden, white & black. so manja, and likes milk very much.",5ef34251f,4.0,0,1,1,19,78,14,1,0.7,0.7,2.0,0.0,2.0,1,4.0,9.5,0.8095931118421051,0.99323374,19.0,10.0,1.0,1,4.0,400.0,400.0,268.0,268.0,1.492537313432836,1.492537313432836,107200.0,107200.0,91.906555,102.52773,51.550564,85.13141,45.743552469790274,82.92096049824653,1921.9089,3210.2903,0.0
2,Micky & Micko Chalow,3,266,0,1,1,0,0,1,1,2,2,2,1,2,0,41401,45098e34b51cb4eae486c3c84adafbe6,0,micko dan micky kucing kacukan siame dan DLH. makan blackwood dan minum air masak. aktif. pandai buang air di atas pasir yang disediakan. jika berminat untuk menjaga micko atau micky boleh berhubung dengan saya,239c4b696,2.0,3,1,1,20,210,34,0,,,,,,1,2.0,8.0,0.808090761875,0.99304926,16.0,10.0,1.0,1,2.0,400.0,400.0,400.0,400.0,1.0,1.0,160000.0,160000.0,122.47206,126.10458,69.682816,81.84344,38.59267102106804,44.45489979741796,4597.1025,6754.158,0.0
1,Rocky,2,109,0,1,2,5,0,1,2,3,3,3,1,1,0,41326,1e0b5a458b5b77f5af581d57ebf570b3,0,"hi everyone... i'm helping out my friend who live in shah alam. she found this cute little puppy in front of her house..she believe the puppy is a stray since he has no collar and she's been feeding him all this while.. but the problem is she is a malay and muslim and it is complicated to keep this little puppy because our religious believe is that dogs is considered as forbidden to touch. so she cannot take care of this puppy properly if she keep him. for now she just let the puppy to sleep in her porch and will feed him every morning and after she got back from work. so i'm looking for anyone who is willing to adopt this poor and cute little puppy since he's still consider as a baby and need attention from you.. I hope there is someone to become a new owner to this puppy. if anyone interested kindly give her a call before you come to take the puppy, to make sure that the puppy is still there..therefore, before this puppy got away please adopt him.. my friend no is/. her name is wani. thank you all animal lovers..",06ed12b93,3.0,0,1,1,5,1030,204,1,0.0,4.1,9.0,0.0,33.0,1,3.0,10.0,0.8226854836666665,0.9761195,12.0,10.0,1.0,1,3.0,400.0,400.0,300.0,300.0,1.3333333333333333,1.3333333333333333,120000.0,120000.0,74.00315,80.65607,51.16448,57.886974,21.280336434106605,23.935425081752292,873.4221,1029.2635,0.0
2,Baby,7,265,0,2,7,0,0,2,2,1,1,2,1,1,100,41326,5f44761a18961089d38bf4f54ec03a4c,0,"Hi, giving this cat for adoption. Contact me if u like it. Adoption fee will be charges to make sure new owner will taking care of da cat. Wassup me Thank you.",3cf0fcd34,3.0,1,1,1,4,159,32,1,0.1,0.7,4.0,0.0,7.0,1,3.0,10.0,0.8530480866666668,0.99269366,19.0,10.0,1.0,1,3.0,494.3333333333333,640.0,449.6666666666667,629.0,1.119718247659424,1.7777777777777777,235346.66666666666,402560.0,101.999306,116.689835,60.539185,81.38267,22.425871439259037,31.533297477104085,1598.5182,2035.599,0.5008125494915429
1,The Cute CUTE Bunch,2,307,307,3,1,2,7,2,2,2,2,2,1,6,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,These abandoned babies are a really cute bunch and looking for a family to love them. please contact to adopt them.,e8a1f3d1b,1.0,1,1,1,19,115,21,1,0.3,0.7,2.0,0.0,3.0,1,1.0,10.0,0.795975888,0.975996,10.0,10.0,1.0,1,1.0,400.0,400.0,299.0,299.0,1.3377926421404682,1.3377926421404682,119600.0,119600.0,96.414696,96.414696,54.051678,54.051678,118.03967342416345,118.03967342416345,3366.6804,3366.6804,0.0
2,Mama Kin (Urgent!),12,266,0,2,1,6,7,2,1,2,2,2,1,1,0,41401,9960b6828055b5c43a439eefea4c805e,0,"Profile Ringkas: Name: Mama Kin Age: Adult cat.Probably 1 year and half. Condition: Healthy and Pregnant (Probably will deliver in early May). Believed that this is not the first time she is pregnant. Characteristics: Adorable. Soft. Very affectionate dan sangat manja. Likes to purr a lot. Likes to roll her self on the floor:) Sangat comel bila dia golek-golekkan badan dia atas lantai;) Likes to clean herself frequently. Even with a bulging stomach, she is still a playful mama and like to play:) Why she needs to be adopted asap: Cause the Cat Catcher of my hostel block has started their cat cat catching operation and they may take Mama Kin away to unknown-unsafe place..worse, according to the Cat Catcher,the cats that they have captured will be taken to the zoo negara. Mama Kin's story: Mama Kin is a stray cat that came to my hostel block about two months ago, out of nowhere, right after Mega and her kids have left us. When we started to approach Mama Kin, we noticed that she is an adult cat and she is also pregnant. Without any bias or judgment, yet with with warm hearts, we welcome her to our lives and to this hostel block. Kami namakan dia Mama Kin sebab kaki dia ada 'white spots' that make her looks as if dia pakai stokin;) She is a pretty, adorable and cute pregnant mummy cat. She has been a very good and affectionate cat too. Dia sangat manja. She likes to purr a lot every time I play with her, caress her head, stroke her fur and give her some food. Despite the fact that we love having her around, we know that ""some people"" don't like it. Dan ""some people"" yang dimaksudkan di sini ialah ""the hostel management people"". Just like other cases of cats in this hostel block, we do fear that Mama Kin will be taken away by the Cat Catcher assigned by the hostel management sooner or later. Kalau kucing-kucing ini diambil dan dibawa ke tempat seperti SPCA ke, saya tak kisah. But the Cat Catcher once told me that the cats that he has captured will be brought to zoo negara or somewhere unknown. I totally don't want these cats to be taken to zoo negara or anywhere else that's not safe. Therefore, me and my friends realize that one day we need to find Mama Kin a new owner and release her from this ""cat hater"" place. So, we at first plan to give her away for adoption after she has given birth. Unfortunately, the day that we fear has come. This morning, the Cat Catcher came to my hostel and he and the team searched high and low for any cats, just any cats whether it's the one that has been neutered or not. However, thank God, Alhamdulillah and I'm so grateful that some of my friends who are also cat lovers managed to act quickly and managed to save and hide other cats in some rooms and Mama Kin is now hiding in my room. And this is not the end. They will come again soon cause they know, the cats that they are searching for are not captured today. With all this panic moment and in such dangerous state, I think I can't wait until Mama Kin has delivered. I can't wait after her delivery. It's going to take longer time and her life is 'at stake' now, if I may put it that way. So, I'm putting up Mama Kin's profile in here, so that anybody who's a true cat lover, kind-hearted, considerate and caring out there could have the heart to adopt her. Please... Yes, she is pregnant. And the person who would love to adopt her must be the one who is prepared and ready for new comers. If that person doesn't plan to have them all, perhaps you could be patient for awhile and later, you could give them away for adoption once the kittens are big enough. I'm searching for someone who really really appreciates cats whether they are adults or kittens. Why I say this is because, when I 'advertise' Mega and her kitten not long ago,I found out some people like to have the kittens yet abandon the mother. There was this one couple who intended to adopt Mega and one of her kittens. Tapi this couple told me that they live in an apartment. So what they plan to do is to keep the kitten but put Mega downstairs with other stray cats. Kalau macam tu, apa guna saya iklankan untuk Mega di'adopt'. Baik saya 'buang' saja Mega ke zoo negara seperti yang dilakukan oleh Cat Catcher di hostel block saya ni. So, basically, all I'm asking and hoping for is to have a cat lover who is responsible and caring to take good care of the pregnant and adorable Mama Kin which deserves to feel loved and be happy in a safer place, as soon as possible. That's all. Please... Thank you=)",b6fbfa344,12.0,2,1,1,18,4500,864,1,0.3,25.0,51.0,0.0,125.0,1,12.0,10.0,0.8253738745833333,0.9941184,19.0,10.0,1.0,1,12.0,350.0,400.0,350.0,400.0,1.0416666666666667,1.3333333333333333,120000.0,120000.0,138.57411,162.41508,58.6039,69.362206,35.460663438346735,47.789673640013305,3451.2263,5220.8994,0.29166666666666663
1,Not Named Yet,2,307,0,3,1,2,0,2,1,1,1,2,1,4,0,41401,055ce11dab8268ed78d4843dec12d10d,0,"rescued four puppies on a wet day all bundled together by the side of a main road almost ran over them. only realised they were puppies after avoiding them, stopped and looked from rear view mirror.currently under our care have dewormed them and their first vaccination is due on 6 oct .",155126a9f,4.0,4,1,1,13,287,52,1,-0.3,0.7,2.0,0.0,7.0,1,4.0,10.0,0.8010951254999998,0.9918589,19.0,10.0,1.0,1,4.0,150.0,150.0,113.0,113.0,1.3274336283185841,1.3274336283185841,16950.0,16950.0,99.99729,110.41093,70.363075,73.16876,35.40558341392492,42.99132631380948,3871.1917,4191.8706,0.0
2,Garfu,8,299,0,1,1,6,7,1,1,1,1,1,1,1,0,41326,525435aafa7bf23c9118850d388ff80c,0,"Garfu is a docile and sweet tabby boy who was rescued from a pet shop who kept him in a rundown cage(corroded and narrow). Garfu is a loving boy who loves cuddles and craves tlc. He has been dewormed,vaccinated and neutered. He is about 8 months old and a purring machine.",3eee4f608,4.0,2,1,1,5,272,53,1,0.0,1.6,4.0,0.0,8.0,1,4.0,10.0,0.7817636617500001,0.9941071,19.0,10.0,1.0,1,4.0,360.0,360.0,480.0,480.0,0.75,0.75,172800.0,172800.0,164.05327,166.09929,60.910736,62.770267,28.465152593808547,29.031176402409564,3750.5452,3914.22,0.0
1,,72,307,0,1,5,0,0,2,1,1,3,2,1,1,0,41327,3c082be835d041d5632b55c4ab6223e1,0,BoBo is healthy and eats practically any food that we give him. He is stays indoors as I dont have a house compound. I would like to give him away for adoption. I will be thankful if anyone can take care of him and adopt him,8106b5f6f,1.0,3,0,1,0,224,46,1,0.1,0.9,4.0,0.0,6.0,1,1.0,10.0,0.7657390919999999,0.96838534,10.0,10.0,1.0,1,1.0,300.0,300.0,400.0,400.0,0.75,0.75,120000.0,120000.0,119.77941,119.77941,58.018894,58.018894,31.105419091004997,31.105419091004997,3194.9197,3194.9197,0.0
2,Nikko,6,266,0,1,2,7,0,1,1,2,1,2,1,1,0,41330,50764c8b9cbd1ea6f3adb84cb0d984e1,0,nikko sangat comel. ada orang yang datang rumah kata dia ni macam kucing betina tapi sebenarnya kucing jantan. kalau nak bandingkan dia paling sihat badan pun lebih besar kalau nak di bangdingkan dengan kucing lain yang satu umur dengannya,2275c7ba3,5.0,4,1,1,5,239,39,0,,,,,,1,5.0,10.0,0.8364099168000001,0.9944569,15.0,10.0,1.0,1,5.0,380.0,400.0,320.0,400.0,1.2166666666666666,1.3333333333333333,120000.0,120000.0,106.6603,114.34961,40.277138,41.754086,68.27355258091548,80.65547863650559,1178.9976,1321.0743,0.2333333333333333
2,,5,266,0,2,6,7,0,2,2,1,2,1,1,3,0,41401,ec6c1c6aa1b3532a1ee612cca399db0f,0,"I have 2 female cats which are sprayed and 1 kitten (female). They are healthy and very active and playful. They are very beautiful colours, medium hair and very disciplined.",f8204bf7c,2.0,4,0,1,0,174,30,1,0.6,1.9,3.0,0.0,4.0,1,2.0,9.0,0.7630793327777777,0.9911589,12.0,10.0,1.0,1,2.0,400.0,400.0,350.0,400.0,1.1666666666666665,1.3333333333333333,140000.0,160000.0,89.0861,95.024025,53.60537,60.444366,20.48118423500528,28.759562467795675,1709.2664,2039.4733,0.16666666666666663
